account_id,customer_id,account_type,balance,status,created_at
ACC_1006798,C_104562,BUSINESS,28525.02,ACTIVE,2024-07-19 03:37:33
ACC_1006799,C_104562,CURRENT,7883.87,ACTIVE,2024-08-17 07:22:33
ACC_1006800,C_104563,CURRENT,6081.69,ACTIVE,2016-04-05 09:41:42
ACC_1006801,C_104564,CURRENT,1171.17,ACTIVE,2020-01-24 14:56:41
ACC_1006802,C_104565,CURRENT,204.38,ACTIVE,2017-04-16 05:44:29
ACC_1006803,C_104566,SAVINGS,5378.19,ACTIVE,2017-10-17 20:39:32
ACC_1006804,C_104567,SAVINGS,9147.46,ACTIVE,2021-01-06 20:03:39
ACC_1006805,C_104568,SAVINGS,997.35,ACTIVE,2016-06-03 03:59:54
ACC_1006806,C_104569,CURRENT,4399.27,ACTIVE,2022-03-14 11:44:56
ACC_1006807,C_104570,CURRENT,2036.88,ACTIVE,2022-06-19 18:09:03
ACC_1006808,C_104571,CURRENT,1370.95,ACTIVE,2025-07-19 23:43:21
ACC_1006809,C_104571,BUSINESS,27966.71,ACTIVE,2025-07-19 14:31:21
ACC_1006810,C_104572,CURRENT,3403.02,ACTIVE,2016-11-02 12:43:43
ACC_1006811,C_104572,CURRENT,666.33,ACTIVE,2016-10-31 04:05:43
ACC_1006812,C_104572,SAVINGS,98057.35,ACTIVE,2016-10-26 06:16:43
ACC_1006813,C_104573,SAVINGS,42125.5,ACTIVE,2024-12-15 22:52:41
ACC_1006814,C_104574,BUSINESS,546618.2,ACTIVE,2017-10-19 12:01:54
ACC_1006815,C_104574,CURRENT,803.04,ACTIVE,2017-11-02 08:44:54
ACC_1006816,C_104575,SAVINGS,8826.1,ACTIVE,2023-06-30 09:09:25
ACC_1006817,C_104576,BUSINESS,418644.43,ACTIVE,2024-12-29 23:20:32
ACC_1006818,C_104577,BUSINESS,244137.96,ACTIVE,2018-03-31 12:04:13
ACC_1006819,C_104577,BUSINESS,274129.73,ACTIVE,2018-03-14 10:02:13
ACC_1006820,C_104578,CURRENT,5816.63,DORMANT,2023-08-11 21:45:17
ACC_1006821,C_104579,SAVINGS,14560.55,ACTIVE,2016-03-10 09:38:29
ACC_1006822,C_104579,BUSINESS,5038.75,ACTIVE,2016-02-21 18:47:29
ACC_1006823,C_104580,CURRENT,2952.04,ACTIVE,2021-06-14 11:35:30
ACC_1006824,C_104581,BUSINESS,33492.45,ACTIVE,2016-03-08 12:37:10
ACC_1006825,C_104582,BUSINESS,50699.13,ACTIVE,2022-09-10 00:58:24
ACC_1006826,C_104583,SAVINGS,42572.54,ACTIVE,2024-09-25 09:34:14
ACC_1006827,C_104584,BUSINESS,53331.44,ACTIVE,2018-09-26 19:43:58
ACC_1006828,C_104585,SAVINGS,10236.9,ACTIVE,2018-03-31 17:40:30
ACC_1006829,C_104586,SAVINGS,7997.47,ACTIVE,2018-06-18 02:17:19
ACC_1006830,C_104587,CURRENT,1880.87,ACTIVE,2016-08-19 11:13:53
ACC_1006831,C_104587,BUSINESS,32406.34,ACTIVE,2016-07-27 05:34:53
ACC_1006832,C_104588,BUSINESS,159424.43,ACTIVE,2024-06-20 02:26:18
ACC_1006833,C_104589,SAVINGS,14135.89,ACTIVE,2016-11-20 20:46:07
ACC_1006834,C_104590,BUSINESS,42593.66,ACTIVE,2022-01-16 17:28:40
ACC_1006835,C_104590,SAVINGS,52756.0,ACTIVE,2022-01-08 23:48:40
ACC_1006836,C_104590,SAVINGS,156334.86,ACTIVE,2022-01-01 17:01:40
ACC_1006837,C_104591,CURRENT,1497.35,ACTIVE,2018-08-16 07:22:29
ACC_1006838,C_104592,BUSINESS,62445.37,ACTIVE,2021-02-14 09:41:08
ACC_1006839,C_104593,SAVINGS,85222.8,ACTIVE,2017-05-03 04:26:04
ACC_1006840,C_104593,SAVINGS,6430.01,ACTIVE,2017-04-11 06:10:04
ACC_1006841,C_104594,BUSINESS,14843.18,DORMANT,2018-10-09 13:40:08
ACC_1006842,C_104594,BUSINESS,320796.53,ACTIVE,2018-10-05 23:49:08
ACC_1006843,C_104595,SAVINGS,2898.3,ACTIVE,2020-12-18 16:03:33
ACC_1006844,C_104596,BUSINESS,32393.36,ACTIVE,2020-05-12 09:01:49
ACC_1006845,C_104597,BUSINESS,112739.07,ACTIVE,2023-07-11 13:12:59
ACC_1006846,C_104598,SAVINGS,5582.82,ACTIVE,2019-08-26 14:24:06
ACC_1006847,C_104599,SAVINGS,18833.31,ACTIVE,2022-03-25 23:43:52
ACC_1006848,C_104600,CURRENT,2904.75,ACTIVE,2018-02-16 23:19:29
ACC_1006849,C_104601,SAVINGS,6581.63,ACTIVE,2016-08-20 09:06:50
ACC_1006850,C_104601,SAVINGS,4434.72,DORMANT,2016-09-01 08:29:50
ACC_1006851,C_104602,SAVINGS,72273.72,ACTIVE,2023-08-05 08:26:21
ACC_1006852,C_104603,BUSINESS,414751.86,ACTIVE,2017-05-28 02:15:30
ACC_1006853,C_104604,SAVINGS,17704.11,ACTIVE,2023-04-24 00:57:55
ACC_1006854,C_104605,CURRENT,3588.53,ACTIVE,2021-04-06 05:50:23
ACC_1006855,C_104606,CURRENT,2510.06,ACTIVE,2020-05-05 14:19:50
ACC_1006856,C_104607,BUSINESS,98363.69,ACTIVE,2019-10-19 05:25:19
ACC_1006857,C_104608,BUSINESS,16317.35,ACTIVE,2023-12-07 20:19:55
ACC_1006858,C_104608,BUSINESS,20187.5,ACTIVE,2023-11-30 21:21:55
ACC_1006859,C_104609,SAVINGS,22497.77,ACTIVE,2022-11-18 16:26:19
ACC_1006860,C_104609,SAVINGS,367.44,ACTIVE,2022-11-20 21:09:19
ACC_1006861,C_104610,SAVINGS,6741.14,DORMANT,2017-10-12 03:03:02
ACC_1006862,C_104610,CURRENT,2989.64,ACTIVE,2017-10-19 15:51:02
ACC_1006863,C_104611,CURRENT,13666.21,ACTIVE,2019-12-11 20:19:12
ACC_1006864,C_104611,CURRENT,806.12,ACTIVE,2019-12-23 05:26:12
ACC_1006865,C_104612,SAVINGS,2940.57,ACTIVE,2024-09-04 16:55:13
ACC_1006866,C_104613,SAVINGS,6481.06,ACTIVE,2024-11-25 06:46:11
ACC_1006867,C_104614,CURRENT,1127.45,ACTIVE,2022-03-30 23:20:50
ACC_1006868,C_104615,CURRENT,1224.18,ACTIVE,2018-07-01 21:44:41
ACC_1006869,C_104615,CURRENT,262.73,ACTIVE,2018-06-27 15:23:41
ACC_1006870,C_104616,SAVINGS,2261.9,ACTIVE,2016-07-27 12:24:55
ACC_1006871,C_104617,CURRENT,1119.05,ACTIVE,2020-05-28 20:18:03
ACC_1006872,C_104618,CURRENT,8892.59,ACTIVE,2021-11-08 23:54:45
ACC_1006873,C_104619,CURRENT,2376.41,ACTIVE,2024-02-21 13:18:50
ACC_1006874,C_104620,BUSINESS,72507.71,ACTIVE,2025-12-29 11:01:50
ACC_1006875,C_104621,BUSINESS,184303.79,ACTIVE,2016-05-21 12:50:16
ACC_1006876,C_104621,CURRENT,1866.04,ACTIVE,2016-06-02 12:21:16
ACC_1006877,C_104622,SAVINGS,7607.11,ACTIVE,2021-11-10 17:18:03
ACC_1006878,C_104622,BUSINESS,19624.18,ACTIVE,2021-10-22 13:48:03
ACC_1006879,C_104623,BUSINESS,13837.87,ACTIVE,2016-07-15 13:27:49
ACC_1006880,C_104624,SAVINGS,30597.06,ACTIVE,2024-12-09 18:32:39
ACC_1006881,C_104625,SAVINGS,52722.08,ACTIVE,2017-07-15 18:48:52
ACC_1006882,C_104626,BUSINESS,144725.58,ACTIVE,2021-08-25 08:17:23
ACC_1006883,C_104627,BUSINESS,507699.92,ACTIVE,2021-06-19 13:50:40
ACC_1006884,C_104628,BUSINESS,331846.01,ACTIVE,2019-04-20 11:40:20
ACC_1006885,C_104629,BUSINESS,33953.51,ACTIVE,2020-08-09 12:16:53
ACC_1006886,C_104630,BUSINESS,63552.62,ACTIVE,2020-02-25 01:01:34
ACC_1006887,C_104630,BUSINESS,224785.27,ACTIVE,2020-02-15 04:25:34
ACC_1006888,C_104630,SAVINGS,1516.21,ACTIVE,2020-02-21 14:32:34
ACC_1006889,C_104631,CURRENT,1903.4,ACTIVE,2020-01-18 13:05:23
ACC_1006890,C_104632,SAVINGS,13862.78,ACTIVE,2023-04-07 17:35:38
ACC_1006891,C_104633,SAVINGS,16732.03,ACTIVE,2022-12-28 23:13:07
ACC_1006892,C_104633,CURRENT,189.11,ACTIVE,2022-12-29 22:10:07
ACC_1006893,C_104633,CURRENT,307.81,ACTIVE,2023-01-19 23:22:07
ACC_1006894,C_104634,SAVINGS,1253.95,ACTIVE,2023-10-30 10:45:48
ACC_1006895,C_104635,CURRENT,2856.64,ACTIVE,2020-07-19 09:16:48
ACC_1006896,C_104635,SAVINGS,4627.11,ACTIVE,2020-07-11 22:20:48
ACC_1006897,C_104635,SAVINGS,34370.59,ACTIVE,2020-08-06 20:58:48
ACC_1006898,C_104636,BUSINESS,322892.36,ACTIVE,2024-05-27 06:32:30
ACC_1006899,C_104636,BUSINESS,144556.83,ACTIVE,2024-05-30 13:12:30
ACC_1006900,C_104637,CURRENT,696.12,ACTIVE,2024-09-10 08:48:20
ACC_1006901,C_104637,SAVINGS,7697.06,ACTIVE,2024-09-06 22:49:20
ACC_1006902,C_104638,SAVINGS,10374.21,ACTIVE,2023-07-14 16:04:02
ACC_1006903,C_104639,CURRENT,583.22,ACTIVE,2024-01-01 08:36:48
ACC_1006904,C_104639,CURRENT,5923.84,ACTIVE,2024-01-13 21:11:48
ACC_1006905,C_104640,SAVINGS,13664.58,ACTIVE,2020-09-28 11:47:07
ACC_1006906,C_104641,SAVINGS,1178.06,DORMANT,2017-04-20 17:25:47
ACC_1006907,C_104642,CURRENT,1892.77,ACTIVE,2022-09-05 16:45:38
ACC_1006908,C_104643,BUSINESS,424163.3,ACTIVE,2017-04-19 00:38:35
ACC_1006909,C_104644,SAVINGS,2480.08,ACTIVE,2020-09-01 00:03:09
ACC_1006910,C_104644,CURRENT,2829.19,ACTIVE,2020-08-31 10:29:09
ACC_1006911,C_104644,BUSINESS,48498.02,ACTIVE,2020-08-08 02:09:09
ACC_1006912,C_104645,SAVINGS,7983.75,ACTIVE,2017-06-26 03:09:11
ACC_1006913,C_104646,BUSINESS,117661.2,ACTIVE,2025-12-19 07:58:46
ACC_1006914,C_104647,SAVINGS,29206.61,ACTIVE,2016-06-04 23:38:13
ACC_1006915,C_104647,CURRENT,903.92,ACTIVE,2016-06-06 03:44:13
ACC_1006916,C_104648,CURRENT,698.69,ACTIVE,2018-08-26 01:21:22
ACC_1006917,C_104648,BUSINESS,42848.63,ACTIVE,2018-09-04 05:41:22
ACC_1006918,C_104648,BUSINESS,1302.19,ACTIVE,2018-08-10 07:39:22
ACC_1006919,C_104649,BUSINESS,39060.28,ACTIVE,2018-01-03 03:55:55
ACC_1006920,C_104649,SAVINGS,62320.01,ACTIVE,2017-12-22 14:57:55
ACC_1006921,C_104650,BUSINESS,1500000.0,ACTIVE,2018-12-21 05:42:54
ACC_1006922,C_104650,BUSINESS,87803.27,ACTIVE,2018-12-31 06:41:54
ACC_1006923,C_104651,CURRENT,779.51,ACTIVE,2024-04-25 18:45:31
ACC_1006924,C_104651,BUSINESS,10164.55,ACTIVE,2024-04-24 22:06:31
ACC_1006925,C_104652,SAVINGS,1182.34,ACTIVE,2018-11-29 15:30:32
ACC_1006926,C_104652,CURRENT,3964.07,ACTIVE,2018-12-07 19:08:32
ACC_1006927,C_104653,SAVINGS,6344.49,ACTIVE,2021-03-26 16:37:19
ACC_1006928,C_104654,CURRENT,5688.74,ACTIVE,2018-03-07 20:22:12
ACC_1006929,C_104654,BUSINESS,246415.18,ACTIVE,2018-03-11 11:41:12
ACC_1006930,C_104655,CURRENT,2795.7,ACTIVE,2018-01-08 20:31:08
ACC_1006931,C_104655,CURRENT,348.6,DORMANT,2018-01-01 08:08:08
ACC_1006932,C_104656,CURRENT,10955.78,ACTIVE,2024-08-10 18:33:23
ACC_1006933,C_104657,CURRENT,6522.12,ACTIVE,2019-09-05 22:56:37
ACC_1006934,C_104657,CURRENT,2293.13,ACTIVE,2019-09-02 10:17:37
ACC_1006935,C_104658,SAVINGS,39747.89,ACTIVE,2017-01-26 20:59:59
ACC_1006936,C_104659,BUSINESS,7061.28,ACTIVE,2019-02-22 14:19:30
ACC_1006937,C_104660,BUSINESS,7364.25,ACTIVE,2021-10-20 18:30:16
ACC_1006938,C_104660,SAVINGS,7872.97,ACTIVE,2021-10-08 23:39:16
ACC_1006939,C_104661,CURRENT,1851.67,ACTIVE,2019-07-10 15:19:15
ACC_1006940,C_104661,CURRENT,697.58,ACTIVE,2019-06-12 17:39:15
ACC_1006941,C_104662,SAVINGS,6910.98,ACTIVE,2024-10-20 13:29:16
ACC_1006942,C_104663,CURRENT,1342.29,DORMANT,2017-06-14 18:21:28
ACC_1006943,C_104664,BUSINESS,2214.47,ACTIVE,2021-10-06 10:49:03
ACC_1006944,C_104665,CURRENT,565.67,ACTIVE,2024-07-09 19:09:44
ACC_1006945,C_104666,CURRENT,1329.36,ACTIVE,2020-09-28 21:53:12
ACC_1006946,C_104667,SAVINGS,58002.95,ACTIVE,2018-08-16 17:35:17
ACC_1006947,C_104668,CURRENT,6791.26,ACTIVE,2020-06-26 02:13:39
ACC_1006948,C_104668,BUSINESS,8126.13,ACTIVE,2020-06-20 17:15:39
ACC_1006949,C_104668,SAVINGS,30462.65,ACTIVE,2020-07-02 04:36:39
ACC_1006950,C_104669,BUSINESS,25328.48,ACTIVE,2016-07-12 16:01:00
ACC_1006951,C_104670,CURRENT,4776.08,ACTIVE,2025-12-14 10:29:21
ACC_1006952,C_104671,CURRENT,9216.22,ACTIVE,2018-10-31 01:26:52
ACC_1006953,C_104672,CURRENT,2027.46,ACTIVE,2019-12-28 14:02:59
ACC_1006954,C_104673,BUSINESS,16143.64,ACTIVE,2018-12-13 14:14:09
ACC_1006955,C_104673,SAVINGS,2808.84,ACTIVE,2018-12-11 16:42:09
ACC_1006956,C_104674,SAVINGS,15016.57,ACTIVE,2018-09-10 18:47:14
ACC_1006957,C_104674,BUSINESS,129476.61,DORMANT,2018-09-03 10:46:14
ACC_1006958,C_104675,CURRENT,1101.22,ACTIVE,2023-05-08 14:30:23
ACC_1006959,C_104675,CURRENT,2221.48,ACTIVE,2023-05-29 01:16:23
ACC_1006960,C_104676,CURRENT,1488.82,ACTIVE,2019-10-17 00:21:51
ACC_1006961,C_104677,BUSINESS,38557.01,DORMANT,2019-10-16 23:40:10
ACC_1006962,C_104677,CURRENT,1332.55,ACTIVE,2019-10-30 19:46:10
ACC_1006963,C_104678,CURRENT,1758.69,ACTIVE,2022-11-25 09:25:15
ACC_1006964,C_104679,SAVINGS,10310.87,ACTIVE,2022-12-09 16:19:21
ACC_1006965,C_104679,CURRENT,2448.31,DORMANT,2022-11-23 09:14:21
ACC_1006966,C_104680,SAVINGS,4347.55,ACTIVE,2018-06-20 15:19:46
ACC_1006967,C_104681,BUSINESS,1103746.76,ACTIVE,2020-12-26 12:43:46
ACC_1006968,C_104682,BUSINESS,95925.54,ACTIVE,2022-12-18 18:59:52
ACC_1006969,C_104683,BUSINESS,9974.52,ACTIVE,2016-02-24 09:12:41
ACC_1006970,C_104683,SAVINGS,5371.67,ACTIVE,2016-02-16 16:38:41
ACC_1006971,C_104683,BUSINESS,151407.87,ACTIVE,2016-02-05 09:48:41
ACC_1006972,C_104684,BUSINESS,276659.27,ACTIVE,2023-01-08 08:43:27
ACC_1006973,C_104684,CURRENT,1204.34,ACTIVE,2023-01-28 05:27:27
ACC_1006974,C_104685,BUSINESS,3860.17,ACTIVE,2018-08-07 07:42:14
ACC_1006975,C_104686,SAVINGS,7337.34,ACTIVE,2023-08-31 03:42:32
ACC_1006976,C_104687,CURRENT,3064.92,ACTIVE,2025-07-02 17:03:03
ACC_1006977,C_104688,BUSINESS,19191.18,ACTIVE,2019-07-03 06:00:37
ACC_1006978,C_104688,SAVINGS,59996.46,ACTIVE,2019-07-15 03:15:37
ACC_1006979,C_104689,BUSINESS,114535.33,ACTIVE,2025-05-21 07:53:53
ACC_1006980,C_104690,BUSINESS,1903.31,DORMANT,2018-10-09 03:37:17
ACC_1006981,C_104691,CURRENT,6240.9,ACTIVE,2021-07-31 15:30:19
ACC_1006982,C_104692,CURRENT,6493.72,ACTIVE,2016-08-20 11:56:18
ACC_1006983,C_104693,CURRENT,2362.06,ACTIVE,2020-02-21 10:31:32
ACC_1006984,C_104694,SAVINGS,14514.64,ACTIVE,2016-03-26 02:19:22
ACC_1006985,C_104694,SAVINGS,6673.35,ACTIVE,2016-03-20 18:35:22
ACC_1006986,C_104695,CURRENT,2552.44,ACTIVE,2019-09-13 20:37:25
ACC_1006987,C_104696,CURRENT,648.56,ACTIVE,2018-05-26 23:08:46
ACC_1006988,C_104697,CURRENT,1670.03,ACTIVE,2017-01-26 02:37:42
ACC_1006989,C_104698,BUSINESS,110611.2,ACTIVE,2024-04-22 11:47:14
ACC_1006990,C_104698,BUSINESS,134534.98,ACTIVE,2024-04-13 05:32:14
ACC_1006991,C_104699,SAVINGS,4073.03,ACTIVE,2016-11-11 22:48:23
ACC_1006992,C_104700,BUSINESS,136730.24,ACTIVE,2023-03-15 07:28:18
ACC_1006993,C_104700,CURRENT,855.36,ACTIVE,2023-03-24 23:11:18
ACC_1006994,C_104701,SAVINGS,78089.82,ACTIVE,2020-11-28 18:24:17
ACC_1006995,C_104702,BUSINESS,17857.6,ACTIVE,2025-02-11 13:21:48
ACC_1006996,C_104703,SAVINGS,73167.67,ACTIVE,2020-10-25 17:42:24
ACC_1006997,C_104703,CURRENT,3171.53,ACTIVE,2020-10-06 09:26:24
ACC_1006998,C_104704,BUSINESS,57983.19,ACTIVE,2019-06-10 16:14:58
ACC_1006999,C_104704,SAVINGS,22091.49,ACTIVE,2019-06-14 23:50:58
ACC_1007000,C_104705,CURRENT,267.7,DORMANT,2021-08-14 18:14:14
ACC_1007001,C_104706,BUSINESS,32250.06,ACTIVE,2017-05-28 06:44:06
ACC_1007002,C_104706,SAVINGS,15015.97,ACTIVE,2017-05-19 14:17:06
ACC_1007003,C_104707,SAVINGS,3237.26,ACTIVE,2017-04-20 19:20:05
ACC_1007004,C_104708,SAVINGS,7107.04,ACTIVE,2017-11-25 06:20:44
ACC_1007005,C_104709,CURRENT,1546.45,ACTIVE,2020-09-17 03:34:19
ACC_1007006,C_104710,BUSINESS,29156.66,ACTIVE,2024-01-21 00:29:03
ACC_1007007,C_104710,SAVINGS,39420.42,ACTIVE,2024-01-29 18:43:03
ACC_1007008,C_104711,SAVINGS,2192.98,ACTIVE,2023-05-29 06:47:52
ACC_1007009,C_104712,SAVINGS,9158.5,ACTIVE,2017-06-02 20:53:55
ACC_1007010,C_104712,SAVINGS,42166.66,ACTIVE,2017-05-21 20:06:55
ACC_1007011,C_104713,CURRENT,4788.73,ACTIVE,2025-11-27 23:20:19
ACC_1007012,C_104714,SAVINGS,28395.68,ACTIVE,2023-06-27 09:02:05
ACC_1007013,C_104714,BUSINESS,167810.95,ACTIVE,2023-07-12 08:41:05
ACC_1007014,C_104715,CURRENT,1635.19,ACTIVE,2020-05-05 14:04:18
ACC_1007015,C_104715,CURRENT,1782.01,ACTIVE,2020-05-09 01:55:18
ACC_1007016,C_104716,BUSINESS,144709.87,ACTIVE,2024-10-23 17:42:12
ACC_1007017,C_104716,SAVINGS,7082.59,ACTIVE,2024-10-22 13:48:12
ACC_1007018,C_104716,SAVINGS,33812.44,DORMANT,2024-10-25 02:34:12
ACC_1007019,C_104717,CURRENT,1403.06,ACTIVE,2016-12-03 00:16:38
ACC_1007020,C_104718,CURRENT,1466.51,ACTIVE,2025-07-09 21:00:17
ACC_1007021,C_104719,CURRENT,1094.46,ACTIVE,2020-12-06 10:05:39
ACC_1007022,C_104719,BUSINESS,132463.61,ACTIVE,2020-12-04 17:26:39
ACC_1007023,C_104720,SAVINGS,16843.59,ACTIVE,2025-11-27 08:06:55
ACC_1007024,C_104721,SAVINGS,203888.89,ACTIVE,2018-07-28 03:42:43
ACC_1007025,C_104722,BUSINESS,30351.43,ACTIVE,2016-10-19 10:43:52
ACC_1007026,C_104723,BUSINESS,17608.94,ACTIVE,2024-06-25 08:19:33
ACC_1007027,C_104724,CURRENT,3317.81,ACTIVE,2023-05-01 10:16:41
ACC_1007028,C_104725,CURRENT,1303.93,ACTIVE,2023-09-28 12:03:57
ACC_1007029,C_104725,BUSINESS,896662.48,ACTIVE,2023-09-29 02:25:57
ACC_1007030,C_104725,CURRENT,661.69,DORMANT,2023-10-02 00:00:57
ACC_1007031,C_104726,CURRENT,1123.26,ACTIVE,2025-06-10 20:06:44
ACC_1007032,C_104727,CURRENT,8230.76,ACTIVE,2023-11-15 02:41:58
ACC_1007033,C_104727,CURRENT,8349.94,ACTIVE,2023-11-03 04:55:58
ACC_1007034,C_104728,CURRENT,2014.77,DORMANT,2023-11-19 10:29:55
ACC_1007035,C_104728,BUSINESS,54715.6,ACTIVE,2023-12-14 13:52:55
ACC_1007036,C_104729,CURRENT,5912.02,ACTIVE,2020-10-19 12:33:33
ACC_1007037,C_104730,CURRENT,1582.45,ACTIVE,2025-07-09 00:13:37
ACC_1007038,C_104730,SAVINGS,16565.27,ACTIVE,2025-07-07 03:46:37
ACC_1007039,C_104731,SAVINGS,17695.06,DORMANT,2021-11-02 08:59:22
ACC_1007040,C_104731,CURRENT,8954.66,ACTIVE,2021-11-24 10:57:22
ACC_1007041,C_104732,SAVINGS,245795.28,ACTIVE,2023-01-06 09:30:05
ACC_1007042,C_104733,CURRENT,663.85,DORMANT,2017-09-22 23:18:03
ACC_1007043,C_104734,CURRENT,6610.43,ACTIVE,2018-05-01 19:59:34
ACC_1007044,C_104735,CURRENT,1417.57,ACTIVE,2025-09-01 14:10:31
ACC_1007045,C_104735,CURRENT,190.91,DORMANT,2025-09-09 17:03:31
ACC_1007046,C_104735,CURRENT,1758.58,ACTIVE,2025-09-27 13:15:31
ACC_1007047,C_104736,BUSINESS,272506.33,ACTIVE,2024-05-02 02:14:20
ACC_1007048,C_104736,CURRENT,697.96,ACTIVE,2024-04-02 04:13:20
ACC_1007049,C_104737,CURRENT,1064.37,ACTIVE,2025-03-30 01:11:13
ACC_1007050,C_104738,SAVINGS,135979.07,ACTIVE,2025-11-23 17:03:56
ACC_1007051,C_104738,SAVINGS,9412.17,ACTIVE,2025-11-27 20:35:56
ACC_1007052,C_104739,CURRENT,9598.61,ACTIVE,2023-12-17 16:06:54
ACC_1007053,C_104739,CURRENT,1679.69,ACTIVE,2023-12-26 08:11:54
ACC_1007054,C_104740,SAVINGS,31495.61,ACTIVE,2018-12-10 10:02:49
ACC_1007055,C_104741,CURRENT,28373.1,ACTIVE,2019-07-31 12:36:09
ACC_1007056,C_104741,CURRENT,3151.28,ACTIVE,2019-07-27 18:26:09
ACC_1007057,C_104741,SAVINGS,5955.87,ACTIVE,2019-07-26 14:24:09
ACC_1007058,C_104742,CURRENT,8639.28,ACTIVE,2019-06-23 04:10:59
ACC_1007059,C_104743,SAVINGS,7598.82,ACTIVE,2021-09-21 14:55:42
ACC_1007060,C_104744,SAVINGS,1379.21,ACTIVE,2023-06-17 08:28:20
ACC_1007061,C_104744,BUSINESS,82155.22,ACTIVE,2023-07-05 05:23:20
ACC_1007062,C_104745,BUSINESS,85055.93,ACTIVE,2025-01-26 20:49:46
ACC_1007063,C_104746,CURRENT,1217.53,ACTIVE,2023-12-08 23:55:44
ACC_1007064,C_104747,SAVINGS,22769.32,ACTIVE,2017-09-15 22:00:07
ACC_1007065,C_104748,CURRENT,1418.14,ACTIVE,2016-12-31 19:04:52
ACC_1007066,C_104748,CURRENT,2457.96,ACTIVE,2016-12-20 17:28:52
ACC_1007067,C_104749,CURRENT,5746.95,ACTIVE,2020-08-01 08:17:58
ACC_1007068,C_104750,SAVINGS,29723.32,ACTIVE,2017-12-08 08:28:55
ACC_1007069,C_104751,CURRENT,7864.4,ACTIVE,2025-01-23 02:18:35
ACC_1007070,C_104751,SAVINGS,2236.75,ACTIVE,2025-01-22 06:42:35
ACC_1007071,C_104752,SAVINGS,19482.22,ACTIVE,2021-11-30 16:18:42
ACC_1007072,C_104753,CURRENT,1066.16,DORMANT,2024-05-06 03:12:59
ACC_1007073,C_104754,SAVINGS,18228.46,ACTIVE,2022-09-26 08:43:52
ACC_1007074,C_104754,SAVINGS,6220.9,ACTIVE,2022-09-11 18:29:52
ACC_1007075,C_104754,BUSINESS,6645.12,ACTIVE,2022-09-12 23:49:52
ACC_1007076,C_104755,CURRENT,947.76,ACTIVE,2022-02-24 09:20:50
ACC_1007077,C_104755,SAVINGS,13992.26,ACTIVE,2022-02-03 12:42:50
ACC_1007078,C_104755,CURRENT,1386.99,ACTIVE,2022-02-07 00:26:50
ACC_1007079,C_104756,CURRENT,4045.0,ACTIVE,2021-01-10 03:32:37
ACC_1007080,C_104756,SAVINGS,24908.0,ACTIVE,2021-01-12 23:14:37
ACC_1007081,C_104757,BUSINESS,145793.16,ACTIVE,2018-10-25 23:07:48
ACC_1007082,C_104757,SAVINGS,77012.09,ACTIVE,2018-11-15 14:30:48
ACC_1007083,C_104758,SAVINGS,18358.88,ACTIVE,2016-03-19 07:31:57
ACC_1007084,C_104759,CURRENT,2384.41,ACTIVE,2023-07-10 21:46:34
ACC_1007085,C_104759,CURRENT,1215.41,ACTIVE,2023-07-25 10:18:34
ACC_1007086,C_104759,BUSINESS,9139.3,ACTIVE,2023-06-30 03:23:34
ACC_1007087,C_104760,BUSINESS,49486.94,ACTIVE,2021-11-07 12:52:26
ACC_1007088,C_104760,CURRENT,2439.46,ACTIVE,2021-11-08 17:24:26
ACC_1007089,C_104761,SAVINGS,11020.99,ACTIVE,2022-03-28 14:52:34
ACC_1007090,C_104762,SAVINGS,5012.02,ACTIVE,2020-10-31 09:10:58
ACC_1007091,C_104762,SAVINGS,1343.81,ACTIVE,2020-10-18 23:21:58
ACC_1007092,C_104763,SAVINGS,6081.54,ACTIVE,2023-08-29 17:34:53
ACC_1007093,C_104763,SAVINGS,45763.05,ACTIVE,2023-08-29 09:37:53
ACC_1007094,C_104764,CURRENT,1778.76,ACTIVE,2017-03-21 05:29:29
ACC_1007095,C_104764,BUSINESS,90181.21,ACTIVE,2017-03-14 00:26:29
ACC_1007096,C_104765,BUSINESS,14247.25,ACTIVE,2023-09-15 19:16:40
ACC_1007097,C_104766,CURRENT,3245.09,ACTIVE,2018-06-03 08:35:54
ACC_1007098,C_104766,CURRENT,1428.29,ACTIVE,2018-06-07 13:06:54
ACC_1007099,C_104767,BUSINESS,415976.08,ACTIVE,2020-03-21 22:39:11
ACC_1007100,C_104768,CURRENT,5256.11,ACTIVE,2021-01-14 19:29:14
ACC_1007101,C_104769,SAVINGS,31711.58,ACTIVE,2025-12-06 19:06:49
ACC_1007102,C_104770,SAVINGS,9026.01,ACTIVE,2020-04-27 05:21:43
ACC_1007103,C_104771,CURRENT,6115.09,ACTIVE,2023-10-29 04:23:50
ACC_1007104,C_104772,CURRENT,1073.78,DORMANT,2024-06-07 17:02:38
ACC_1007105,C_104772,SAVINGS,5334.17,DORMANT,2024-06-10 21:12:38
ACC_1007106,C_104772,CURRENT,16413.06,ACTIVE,2024-06-15 12:17:38
ACC_1007107,C_104773,CURRENT,3294.21,DORMANT,2022-01-19 22:26:32
ACC_1007108,C_104773,CURRENT,10030.2,ACTIVE,2022-01-17 10:05:32
ACC_1007109,C_104773,BUSINESS,80523.97,ACTIVE,2022-01-27 03:24:32
ACC_1007110,C_104774,BUSINESS,63980.76,ACTIVE,2020-02-09 10:16:30
ACC_1007111,C_104775,BUSINESS,116222.19,DORMANT,2018-01-11 03:54:57
