beneficiary_id,account_id,beneficiary_account_id,created_at,status
B_104606,ACC_1005747,ACC_1005048,2017-07-25 06:22:14,APPROVED
B_104607,ACC_1005749,ACC_1013479,2017-07-07 16:42:14,APPROVED
B_104608,ACC_1005750,ACC_1003582,2021-07-23 13:59:07,APPROVED
B_104609,ACC_1005750,ACC_1010268,2021-07-15 13:59:07,APPROVED
B_104610,ACC_1005752,ACC_1011426,2021-02-03 13:34:09,APPROVED
B_104611,ACC_1005752,ACC_1003617,2021-02-02 13:34:09,APPROVED
B_104612,ACC_1005752,ACC_1006102,2021-02-07 13:34:09,APPROVED
B_104613,ACC_1005753,ACC_1007277,2021-07-24 20:29:42,APPROVED
B_104614,ACC_1005753,ACC_1004450,2021-07-27 20:29:42,APPROVED
B_104615,ACC_1005763,ACC_1006724,2017-02-10 22:56:28,APPROVED
B_104616,ACC_1005763,ACC_1001012,2017-02-10 22:56:28,APPROVED
B_104617,ACC_1005763,ACC_1013783,2017-02-16 22:56:28,APPROVED
B_104618,ACC_1005764,ACC_1002401,2021-05-09 12:41:29,APPROVED
B_104619,ACC_1005766,ACC_1014882,2021-05-12 01:57:29,APPROVED
B_104620,ACC_1005767,ACC_1013101,2016-08-06 05:12:48,APPROVED
B_104621,ACC_1005769,ACC_1006693,2025-12-18 08:36:49,APPROVED
B_104622,ACC_1005770,ACC_1008056,2024-12-01 11:50:34,PENDING
B_104623,ACC_1005771,ACC_1001535,2016-06-13 14:06:56,APPROVED
B_104624,ACC_1005771,ACC_1005467,2016-06-10 14:06:56,APPROVED
B_104625,ACC_1005771,ACC_1012565,2016-06-09 14:06:56,APPROVED
B_104626,ACC_1005772,ACC_1002721,2021-09-08 10:36:16,APPROVED
B_104627,ACC_1005773,ACC_1000975,2023-05-29 00:42:09,APPROVED
B_104628,ACC_1005773,ACC_1008978,2023-05-30 00:42:09,APPROVED
B_104629,ACC_1005775,ACC_1008121,2024-06-26 14:06:29,APPROVED
B_104630,ACC_1005776,ACC_1007687,2017-08-12 22:31:15,APPROVED
B_104631,ACC_1005776,ACC_1001023,2017-08-15 22:31:15,APPROVED
B_104632,ACC_1005776,ACC_1009992,2017-08-07 22:31:15,APPROVED
B_104633,ACC_1005778,ACC_1005871,2017-07-28 23:51:15,APPROVED
B_104634,ACC_1005779,ACC_1003695,2024-08-07 15:31:12,APPROVED
B_104635,ACC_1005780,ACC_1012626,2024-08-14 03:34:12,APPROVED
B_104636,ACC_1005782,ACC_1013579,2016-05-11 01:57:51,APPROVED
B_104637,ACC_1005782,ACC_1008270,2016-05-11 01:57:51,APPROVED
B_104638,ACC_1005782,ACC_1014921,2016-05-05 01:57:51,APPROVED
B_104639,ACC_1005783,ACC_1001887,2016-06-04 04:05:51,PENDING
B_104640,ACC_1005783,ACC_1007689,2016-06-05 04:05:51,APPROVED
B_104641,ACC_1005785,ACC_1005243,2020-08-04 17:42:27,APPROVED
B_104642,ACC_1005785,ACC_1007717,2020-08-05 17:42:27,APPROVED
B_104643,ACC_1005785,ACC_1009022,2020-08-04 17:42:27,APPROVED
B_104644,ACC_1005795,ACC_1002802,2017-06-02 12:31:47,APPROVED
B_104645,ACC_1005795,ACC_1004301,2017-06-05 12:31:47,APPROVED
B_104646,ACC_1005795,ACC_1013927,2017-06-10 12:31:47,APPROVED
B_104647,ACC_1005796,ACC_1007311,2023-02-14 02:27:20,APPROVED
B_104648,ACC_1005796,ACC_1013306,2023-02-17 02:27:20,APPROVED
B_104649,ACC_1005796,ACC_1002328,2023-02-10 02:27:20,APPROVED
B_104650,ACC_1005797,ACC_1004152,2023-01-31 04:43:20,APPROVED
B_104651,ACC_1005797,ACC_1003574,2023-02-01 04:43:20,APPROVED
B_104652,ACC_1005798,ACC_1002992,2023-02-23 01:32:20,APPROVED
B_104653,ACC_1005799,ACC_1003456,2021-05-06 20:06:55,APPROVED
B_104654,ACC_1005800,ACC_1001034,2021-04-19 06:08:55,APPROVED
B_104655,ACC_1005800,ACC_1000777,2021-04-22 06:08:55,APPROVED
B_104656,ACC_1005802,ACC_1003991,2016-10-16 04:30:06,APPROVED
B_104657,ACC_1005802,ACC_1003873,2016-10-16 04:30:06,APPROVED
B_104658,ACC_1005803,ACC_1003528,2018-10-24 13:32:24,PENDING
B_104659,ACC_1005803,ACC_1008330,2018-10-31 13:32:24,APPROVED
B_104660,ACC_1005805,ACC_1008897,2023-06-27 17:54:29,APPROVED
B_104661,ACC_1005805,ACC_1014038,2023-07-04 17:54:29,APPROVED
B_104662,ACC_1005805,ACC_1002274,2023-06-25 17:54:29,APPROVED
B_104663,ACC_1005807,ACC_1006053,2016-09-10 21:57:10,APPROVED
B_104664,ACC_1005807,ACC_1004616,2016-09-14 21:57:10,APPROVED
B_104665,ACC_1005807,ACC_1007160,2016-09-16 21:57:10,APPROVED
B_104666,ACC_1005809,ACC_1003857,2021-04-24 14:50:33,APPROVED
B_104667,ACC_1005814,ACC_1011146,2023-02-17 04:47:52,APPROVED
B_104668,ACC_1005814,ACC_1014716,2023-02-19 04:47:52,APPROVED
B_104669,ACC_1005816,ACC_1006163,2018-03-11 17:05:30,APPROVED
B_104670,ACC_1005816,ACC_1007705,2018-03-10 17:05:30,APPROVED
B_104671,ACC_1005816,ACC_1014531,2018-03-12 17:05:30,APPROVED
B_104672,ACC_1005819,ACC_1004308,2022-03-28 19:27:15,APPROVED
B_104673,ACC_1005819,ACC_1008067,2022-03-28 19:27:15,APPROVED
B_104674,ACC_1005822,ACC_1009063,2020-07-26 20:54:28,APPROVED
B_104675,ACC_1005822,ACC_1000560,2020-07-31 20:54:28,APPROVED
B_104676,ACC_1005827,ACC_1008472,2025-04-26 16:30:40,APPROVED
B_104677,ACC_1005827,ACC_1002707,2025-04-30 16:30:40,APPROVED
B_104678,ACC_1005828,ACC_1005541,2025-04-23 17:15:40,APPROVED
B_104679,ACC_1005829,ACC_1010443,2017-01-15 15:34:22,APPROVED
B_104680,ACC_1005835,ACC_1011092,2024-06-15 20:05:49,APPROVED
B_104681,ACC_1005835,ACC_1006645,2024-06-14 20:05:49,APPROVED
B_104682,ACC_1005835,ACC_1008618,2024-06-16 20:05:49,APPROVED
B_104683,ACC_1005836,ACC_1000114,2025-02-07 12:26:42,APPROVED
B_104684,ACC_1005836,ACC_1001626,2025-02-01 12:26:42,APPROVED
B_104685,ACC_1005842,ACC_1002090,2024-10-10 21:03:17,APPROVED
B_104686,ACC_1005843,ACC_1011981,2016-08-14 00:44:33,APPROVED
B_104687,ACC_1005843,ACC_1009927,2016-08-17 00:44:33,APPROVED
B_104688,ACC_1005843,ACC_1006448,2016-08-11 00:44:33,APPROVED
B_104689,ACC_1005846,ACC_1011073,2025-10-15 07:33:38,APPROVED
B_104690,ACC_1005847,ACC_1001358,2017-09-11 23:56:28,APPROVED
B_104691,ACC_1005847,ACC_1002196,2017-09-10 23:56:28,APPROVED
B_104692,ACC_1005848,ACC_1013071,2017-09-18 13:59:28,APPROVED
B_104693,ACC_1005848,ACC_1007745,2017-09-10 13:59:28,APPROVED
B_104694,ACC_1005848,ACC_1008284,2017-09-16 13:59:28,APPROVED
B_104695,ACC_1005850,ACC_1006481,2021-02-12 02:12:20,APPROVED
B_104696,ACC_1005850,ACC_1004723,2021-02-11 02:12:20,APPROVED
B_104697,ACC_1005850,ACC_1009779,2021-02-07 02:12:20,APPROVED
B_104698,ACC_1005852,ACC_1009864,2016-06-29 06:29:38,APPROVED
B_104699,ACC_1005862,ACC_1004021,2020-04-29 20:48:22,APPROVED
B_104700,ACC_1005863,ACC_1005137,2023-05-14 11:31:47,APPROVED
B_104701,ACC_1005863,ACC_1013262,2023-05-16 11:31:47,APPROVED
B_104702,ACC_1005863,ACC_1013950,2023-05-08 11:31:47,APPROVED
B_104703,ACC_1005865,ACC_1009838,2025-04-06 20:36:46,APPROVED
B_104704,ACC_1005865,ACC_1005016,2025-04-02 20:36:46,APPROVED
B_104705,ACC_1005869,ACC_1011661,2020-08-17 14:52:11,APPROVED
B_104706,ACC_1005869,ACC_1008551,2020-08-20 14:52:11,APPROVED
B_104707,ACC_1005871,ACC_1013480,2021-08-04 13:38:41,APPROVED
B_104708,ACC_1005871,ACC_1004220,2021-07-27 13:38:41,APPROVED
B_104709,ACC_1005871,ACC_1008830,2021-07-27 13:38:41,APPROVED
B_104710,ACC_1005872,ACC_1014589,2021-08-20 20:26:41,APPROVED
B_104711,ACC_1005872,ACC_1013671,2021-08-21 20:26:41,APPROVED
B_104712,ACC_1005873,ACC_1005270,2021-08-21 02:00:41,APPROVED
B_104713,ACC_1005873,ACC_1008897,2021-08-27 02:00:41,APPROVED
B_104714,ACC_1005877,ACC_1013543,2022-09-25 07:48:20,APPROVED
B_104715,ACC_1005877,ACC_1008951,2022-09-20 07:48:20,APPROVED
B_104716,ACC_1005877,ACC_1009665,2022-09-25 07:48:20,APPROVED
B_104717,ACC_1005879,ACC_1012554,2018-09-27 06:19:51,APPROVED
B_104718,ACC_1005879,ACC_1010073,2018-09-29 06:19:51,PENDING
B_104719,ACC_1005879,ACC_1002010,2018-09-23 06:19:51,APPROVED
B_104720,ACC_1005880,ACC_1006262,2017-04-14 22:38:09,APPROVED
B_104721,ACC_1005884,ACC_1002388,2016-12-15 18:25:08,APPROVED
B_104722,ACC_1005887,ACC_1000734,2017-04-24 13:53:11,APPROVED
B_104723,ACC_1005887,ACC_1007087,2017-04-22 13:53:11,APPROVED
B_104724,ACC_1005887,ACC_1004939,2017-04-15 13:53:11,APPROVED
B_104725,ACC_1005888,ACC_1002794,2017-04-22 01:26:11,APPROVED
B_104726,ACC_1005890,ACC_1006387,2023-04-11 10:37:12,APPROVED
B_104727,ACC_1005890,ACC_1012375,2023-04-19 10:37:12,APPROVED
B_104728,ACC_1005892,ACC_1007779,2021-07-28 08:45:57,APPROVED
B_104729,ACC_1005892,ACC_1003302,2021-07-27 08:45:57,APPROVED
B_104730,ACC_1005892,ACC_1007610,2021-08-02 08:45:57,APPROVED
B_104731,ACC_1005893,ACC_1013809,2023-06-17 01:27:12,APPROVED
B_104732,ACC_1005899,ACC_1008387,2025-07-24 10:28:53,APPROVED
B_104733,ACC_1005901,ACC_1008794,2019-06-04 11:32:42,APPROVED
B_104734,ACC_1005901,ACC_1004255,2019-05-30 11:32:42,APPROVED
B_104735,ACC_1005901,ACC_1000452,2019-05-28 11:32:42,APPROVED
B_104736,ACC_1005904,ACC_1002069,2022-08-23 04:30:10,APPROVED
B_104737,ACC_1005907,ACC_1011848,2025-08-31 14:48:23,APPROVED
B_104738,ACC_1005910,ACC_1005299,2023-01-05 10:31:22,APPROVED
B_104739,ACC_1005910,ACC_1000111,2023-01-05 10:31:22,APPROVED
B_104740,ACC_1005910,ACC_1007241,2023-01-03 10:31:22,APPROVED
B_104741,ACC_1005911,ACC_1003684,2019-09-01 12:29:03,APPROVED
B_104742,ACC_1005911,ACC_1014542,2019-09-01 12:29:03,APPROVED
B_104743,ACC_1005911,ACC_1007825,2019-08-28 12:29:03,PENDING
B_104744,ACC_1005915,ACC_1005773,2019-09-10 03:25:02,APPROVED
B_104745,ACC_1005916,ACC_1012961,2019-09-22 20:23:02,APPROVED
B_104746,ACC_1005916,ACC_1014427,2019-09-18 20:23:02,APPROVED
B_104747,ACC_1005921,ACC_1007527,2016-11-22 04:34:26,APPROVED
B_104748,ACC_1005921,ACC_1013064,2016-11-24 04:34:26,APPROVED
B_104749,ACC_1005921,ACC_1012435,2016-11-23 04:34:26,PENDING
B_104750,ACC_1005922,ACC_1003934,2016-11-30 22:43:26,APPROVED
B_104751,ACC_1005922,ACC_1010192,2016-12-04 22:43:26,APPROVED
B_104752,ACC_1005922,ACC_1005703,2016-11-30 22:43:26,APPROVED
B_104753,ACC_1005923,ACC_1002913,2016-11-24 23:07:27,APPROVED
B_104754,ACC_1005923,ACC_1006645,2016-11-26 23:07:27,APPROVED
B_104755,ACC_1005925,ACC_1012064,2016-10-12 04:53:36,APPROVED
B_104756,ACC_1005926,ACC_1005464,2016-10-26 23:30:36,APPROVED
B_104757,ACC_1005926,ACC_1000725,2016-10-22 23:30:36,APPROVED
B_104758,ACC_1005926,ACC_1012387,2016-10-19 23:30:36,APPROVED
B_104759,ACC_1005927,ACC_1008180,2022-01-09 12:50:30,APPROVED
B_104760,ACC_1005927,ACC_1003566,2022-01-09 12:50:30,APPROVED
B_104761,ACC_1005927,ACC_1005334,2022-01-09 12:50:30,APPROVED
B_104762,ACC_1005930,ACC_1009693,2019-06-16 09:56:39,APPROVED
B_104763,ACC_1005930,ACC_1006679,2019-06-15 09:56:39,APPROVED
B_104764,ACC_1005930,ACC_1013473,2019-06-13 09:56:39,APPROVED
B_104765,ACC_1005932,ACC_1011033,2016-12-27 22:01:43,APPROVED
B_104766,ACC_1005932,ACC_1010120,2016-12-21 22:01:43,APPROVED
B_104767,ACC_1005932,ACC_1004315,2016-12-26 22:01:43,APPROVED
B_104768,ACC_1005933,ACC_1002440,2017-01-01 03:18:43,APPROVED
B_104769,ACC_1005934,ACC_1011728,2017-01-13 19:00:43,APPROVED
B_104770,ACC_1005938,ACC_1000030,2025-12-31 05:24:50,APPROVED
B_104771,ACC_1005938,ACC_1002831,2026-01-01 05:24:50,APPROVED
B_104772,ACC_1005940,ACC_1014699,2022-02-01 02:28:51,APPROVED
B_104773,ACC_1005941,ACC_1001472,2019-09-19 14:23:17,APPROVED
B_104774,ACC_1005943,ACC_1004981,2019-08-02 01:20:05,APPROVED
B_104775,ACC_1005943,ACC_1005400,2019-08-02 01:20:05,APPROVED
B_104776,ACC_1005948,ACC_1008350,2018-09-03 23:55:07,APPROVED
B_104777,ACC_1005948,ACC_1014429,2018-08-28 23:55:07,APPROVED
B_104778,ACC_1005952,ACC_1014576,2023-06-07 13:40:58,APPROVED
B_104779,ACC_1005952,ACC_1011382,2023-06-10 13:40:58,APPROVED
B_104780,ACC_1005952,ACC_1006449,2023-06-11 13:40:58,APPROVED
B_104781,ACC_1005954,ACC_1011694,2023-06-09 09:20:58,APPROVED
B_104782,ACC_1005962,ACC_1001114,2022-03-26 13:38:45,APPROVED
B_104783,ACC_1005962,ACC_1000693,2022-03-27 13:38:45,APPROVED
B_104784,ACC_1005962,ACC_1003771,2022-03-25 13:38:45,APPROVED
B_104785,ACC_1005965,ACC_1006902,2024-10-16 12:57:37,APPROVED
B_104786,ACC_1005965,ACC_1007157,2024-10-15 12:57:37,PENDING
B_104787,ACC_1005972,ACC_1001711,2021-02-16 22:22:30,APPROVED
B_104788,ACC_1005976,ACC_1014279,2017-11-01 04:30:59,APPROVED
B_104789,ACC_1005976,ACC_1014494,2017-11-09 04:30:59,APPROVED
B_104790,ACC_1005982,ACC_1014157,2016-05-21 16:03:05,APPROVED
B_104791,ACC_1005982,ACC_1002483,2016-05-20 16:03:05,APPROVED
B_104792,ACC_1005983,ACC_1011875,2025-02-03 04:50:15,APPROVED
B_104793,ACC_1005983,ACC_1002553,2025-02-05 04:50:15,APPROVED
B_104794,ACC_1005983,ACC_1010929,2025-02-08 04:50:15,APPROVED
B_104795,ACC_1005984,ACC_1002944,2025-02-22 14:47:15,APPROVED
B_104796,ACC_1005985,ACC_1013775,2025-02-26 11:59:15,APPROVED
B_104797,ACC_1005985,ACC_1000122,2025-03-01 11:59:15,APPROVED
B_104798,ACC_1005985,ACC_1013269,2025-02-28 11:59:15,APPROVED
B_104799,ACC_1005988,ACC_1004509,2016-09-17 16:03:46,APPROVED
B_104800,ACC_1005988,ACC_1008339,2016-09-19 16:03:46,APPROVED
B_104801,ACC_1005988,ACC_1000028,2016-09-19 16:03:46,APPROVED
B_104802,ACC_1005989,ACC_1007345,2023-09-08 05:32:23,APPROVED
B_104803,ACC_1005992,ACC_1014406,2022-01-12 16:38:43,PENDING
B_104804,ACC_1005992,ACC_1008434,2022-01-10 16:38:43,APPROVED
B_104805,ACC_1005996,ACC_1011854,2023-12-11 19:24:00,APPROVED
B_104806,ACC_1005996,ACC_1002923,2023-12-11 19:24:00,APPROVED
B_104807,ACC_1005997,ACC_1007846,2023-12-06 18:15:00,APPROVED
B_104808,ACC_1006000,ACC_1013317,2022-01-19 15:31:27,APPROVED
B_104809,ACC_1006002,ACC_1012044,2017-03-13 19:44:46,APPROVED
B_104810,ACC_1006002,ACC_1013468,2017-03-11 19:44:46,APPROVED
B_104811,ACC_1006002,ACC_1007699,2017-03-10 19:44:46,APPROVED
B_104812,ACC_1006003,ACC_1012289,2024-05-18 06:23:25,APPROVED
B_104813,ACC_1006003,ACC_1012377,2024-05-20 06:23:25,APPROVED
B_104814,ACC_1006004,ACC_1009945,2022-10-19 04:01:37,APPROVED
B_104815,ACC_1006004,ACC_1001435,2022-10-12 04:01:37,APPROVED
B_104816,ACC_1006005,ACC_1011510,2026-01-17 15:51:48,APPROVED
B_104817,ACC_1006009,ACC_1005584,2021-05-12 07:45:08,APPROVED
B_104818,ACC_1006011,ACC_1005767,2023-09-28 10:52:53,APPROVED
B_104819,ACC_1006017,ACC_1003627,2017-08-27 21:09:09,APPROVED
B_104820,ACC_1006017,ACC_1006769,2017-08-31 21:09:09,APPROVED
B_104821,ACC_1006017,ACC_1002680,2017-08-27 21:09:09,APPROVED
B_104822,ACC_1006018,ACC_1001840,2019-12-14 21:04:20,APPROVED
B_104823,ACC_1006018,ACC_1013462,2019-12-15 21:04:20,APPROVED
B_104824,ACC_1006019,ACC_1001029,2024-07-26 02:20:40,APPROVED
B_104825,ACC_1006019,ACC_1007861,2024-07-22 02:20:40,APPROVED
B_104826,ACC_1006019,ACC_1014828,2024-07-30 02:20:40,APPROVED
B_104827,ACC_1006020,ACC_1011748,2021-09-26 14:40:15,APPROVED
B_104828,ACC_1006020,ACC_1000438,2021-10-01 14:40:15,APPROVED
B_104829,ACC_1006020,ACC_1011504,2021-10-01 14:40:15,APPROVED
B_104830,ACC_1006022,ACC_1006861,2024-10-19 06:40:38,APPROVED
B_104831,ACC_1006025,ACC_1001884,2022-05-05 11:30:27,APPROVED
B_104832,ACC_1006027,ACC_1001378,2018-10-15 11:00:02,APPROVED
B_104833,ACC_1006027,ACC_1010364,2018-10-10 11:00:02,APPROVED
B_104834,ACC_1006028,ACC_1007032,2018-10-03 05:01:02,APPROVED
B_104835,ACC_1006028,ACC_1006125,2018-10-06 05:01:02,APPROVED
B_104836,ACC_1006028,ACC_1014587,2018-09-29 05:01:02,APPROVED
B_104837,ACC_1006029,ACC_1010663,2016-05-10 01:29:42,PENDING
B_104838,ACC_1006029,ACC_1001116,2016-05-07 01:29:42,PENDING
B_104839,ACC_1006031,ACC_1011793,2022-12-08 01:47:52,APPROVED
B_104840,ACC_1006031,ACC_1011075,2022-12-07 01:47:52,APPROVED
B_104841,ACC_1006035,ACC_1004207,2018-10-12 14:48:52,APPROVED
B_104842,ACC_1006035,ACC_1000320,2018-10-12 14:48:52,PENDING
B_104843,ACC_1006035,ACC_1006416,2018-10-11 14:48:52,APPROVED
B_104844,ACC_1006037,ACC_1014851,2020-03-23 10:09:05,APPROVED
B_104845,ACC_1006037,ACC_1009499,2020-03-16 10:09:05,APPROVED
B_104846,ACC_1006037,ACC_1001107,2020-03-19 10:09:05,APPROVED
B_104847,ACC_1006040,ACC_1007733,2025-02-28 16:28:12,APPROVED
B_104848,ACC_1006040,ACC_1002137,2025-02-22 16:28:12,APPROVED
B_104849,ACC_1006045,ACC_1002762,2023-08-20 11:20:39,APPROVED
B_104850,ACC_1006047,ACC_1003856,2018-11-04 05:12:31,APPROVED
B_104851,ACC_1006049,ACC_1008551,2020-09-06 21:58:16,APPROVED
B_104852,ACC_1006049,ACC_1007247,2020-08-31 21:58:16,APPROVED
B_104853,ACC_1006050,ACC_1006738,2025-12-06 20:29:54,APPROVED
B_104854,ACC_1006050,ACC_1011041,2025-12-03 20:29:54,APPROVED
B_104855,ACC_1006052,ACC_1003244,2025-04-30 09:03:48,APPROVED
B_104856,ACC_1006052,ACC_1009611,2025-05-08 09:03:48,APPROVED
B_104857,ACC_1006053,ACC_1007010,2019-11-08 22:25:12,APPROVED
B_104858,ACC_1006058,ACC_1011436,2020-05-28 02:41:28,APPROVED
B_104859,ACC_1006058,ACC_1007796,2020-05-28 02:41:28,APPROVED
B_104860,ACC_1006058,ACC_1002070,2020-06-03 02:41:28,APPROVED
B_104861,ACC_1006059,ACC_1007314,2024-05-20 10:56:22,PENDING
B_104862,ACC_1006061,ACC_1014113,2025-03-05 09:37:44,APPROVED
B_104863,ACC_1006065,ACC_1004605,2020-12-10 22:57:04,APPROVED
B_104864,ACC_1006065,ACC_1010503,2020-12-14 22:57:04,PENDING
B_104865,ACC_1006066,ACC_1003735,2020-12-04 02:59:04,APPROVED
B_104866,ACC_1006067,ACC_1007814,2017-08-01 00:40:40,APPROVED
B_104867,ACC_1006067,ACC_1005462,2017-08-03 00:40:40,APPROVED
B_104868,ACC_1006068,ACC_1006995,2017-07-25 13:45:40,APPROVED
B_104869,ACC_1006068,ACC_1007356,2017-07-22 13:45:40,APPROVED
B_104870,ACC_1006069,ACC_1014463,2017-08-01 00:00:40,APPROVED
B_104871,ACC_1006069,ACC_1002001,2017-08-03 00:00:40,APPROVED
B_104872,ACC_1006072,ACC_1003990,2025-07-22 10:19:54,APPROVED
B_104873,ACC_1006072,ACC_1002472,2025-07-22 10:19:54,APPROVED
B_104874,ACC_1006077,ACC_1008550,2021-12-27 08:17:20,APPROVED
B_104875,ACC_1006077,ACC_1006788,2021-12-26 08:17:20,APPROVED
B_104876,ACC_1006078,ACC_1014575,2018-06-06 04:40:00,APPROVED
B_104877,ACC_1006078,ACC_1007419,2018-06-08 04:40:00,APPROVED
B_104878,ACC_1006078,ACC_1000377,2018-06-06 04:40:00,APPROVED
B_104879,ACC_1006080,ACC_1008196,2023-12-30 14:11:24,APPROVED
B_104880,ACC_1006080,ACC_1008680,2023-12-26 14:11:24,APPROVED
B_104881,ACC_1006080,ACC_1005637,2023-12-30 14:11:24,APPROVED
B_104882,ACC_1006081,ACC_1014118,2017-02-23 12:25:26,APPROVED
B_104883,ACC_1006081,ACC_1003828,2017-02-27 12:25:26,APPROVED
B_104884,ACC_1006083,ACC_1000890,2017-07-31 07:06:44,APPROVED
B_104885,ACC_1006086,ACC_1008608,2018-05-18 13:41:13,APPROVED
B_104886,ACC_1006086,ACC_1002051,2018-05-12 13:41:13,APPROVED
B_104887,ACC_1006086,ACC_1004121,2018-05-17 13:41:13,APPROVED
B_104888,ACC_1006088,ACC_1008661,2018-05-10 13:26:13,APPROVED
B_104889,ACC_1006089,ACC_1011221,2025-12-08 11:15:54,APPROVED
B_104890,ACC_1006098,ACC_1012725,2021-11-07 07:31:29,APPROVED
B_104891,ACC_1006098,ACC_1005473,2021-11-11 07:31:29,APPROVED
B_104892,ACC_1006099,ACC_1009616,2023-10-31 14:58:32,APPROVED
B_104893,ACC_1006099,ACC_1010944,2023-10-31 14:58:32,APPROVED
B_104894,ACC_1006099,ACC_1011927,2023-11-03 14:58:32,APPROVED
B_104895,ACC_1006104,ACC_1002867,2016-11-24 04:21:12,APPROVED
B_104896,ACC_1006104,ACC_1010420,2016-11-23 04:21:12,APPROVED
B_104897,ACC_1006104,ACC_1004766,2016-11-23 04:21:12,APPROVED
B_104898,ACC_1006105,ACC_1005996,2021-01-28 23:28:42,APPROVED
B_104899,ACC_1006105,ACC_1010750,2021-02-01 23:28:42,APPROVED
B_104900,ACC_1006105,ACC_1002134,2021-01-28 23:28:42,APPROVED
B_104901,ACC_1006106,ACC_1006898,2021-01-21 02:47:42,APPROVED
B_104902,ACC_1006106,ACC_1008054,2021-01-24 02:47:42,APPROVED
B_104903,ACC_1006108,ACC_1004731,2016-04-11 04:17:50,APPROVED
B_104904,ACC_1006108,ACC_1011263,2016-04-17 04:17:50,PENDING
B_104905,ACC_1006110,ACC_1011739,2021-06-24 06:07:58,APPROVED
B_104906,ACC_1006110,ACC_1012299,2021-06-29 06:07:58,APPROVED
B_104907,ACC_1006112,ACC_1011147,2021-01-16 01:05:48,APPROVED
B_104908,ACC_1006118,ACC_1002987,2025-11-06 23:54:30,APPROVED
B_104909,ACC_1006118,ACC_1008620,2025-11-08 23:54:30,APPROVED
B_104910,ACC_1006119,ACC_1014720,2023-09-08 07:04:46,APPROVED
B_104911,ACC_1006119,ACC_1008720,2023-09-01 07:04:46,APPROVED
B_104912,ACC_1006119,ACC_1010676,2023-09-03 07:04:46,APPROVED
B_104913,ACC_1006125,ACC_1012332,2016-03-20 11:39:42,APPROVED
B_104914,ACC_1006125,ACC_1014566,2016-03-19 11:39:42,APPROVED
B_104915,ACC_1006125,ACC_1006268,2016-03-18 11:39:42,APPROVED
B_104916,ACC_1006129,ACC_1000128,2016-01-28 23:27:41,PENDING
B_104917,ACC_1006130,ACC_1006993,2017-05-10 06:43:37,APPROVED
B_104918,ACC_1006131,ACC_1002520,2022-07-15 08:32:53,APPROVED
B_104919,ACC_1006131,ACC_1014133,2022-07-16 08:32:53,APPROVED
B_104920,ACC_1006132,ACC_1008363,2020-08-28 21:29:17,APPROVED
B_104921,ACC_1006136,ACC_1006080,2020-04-12 13:51:57,APPROVED
B_104922,ACC_1006136,ACC_1004756,2020-04-13 13:51:57,APPROVED
B_104923,ACC_1006136,ACC_1011839,2020-04-09 13:51:57,APPROVED
B_104924,ACC_1006141,ACC_1009528,2020-10-29 10:51:22,APPROVED
B_104925,ACC_1006141,ACC_1004391,2020-10-28 10:51:22,APPROVED
B_104926,ACC_1006142,ACC_1009952,2020-10-30 21:59:22,APPROVED
B_104927,ACC_1006142,ACC_1014696,2020-10-31 21:59:22,APPROVED
B_104928,ACC_1006142,ACC_1002030,2020-11-02 21:59:22,APPROVED
B_104929,ACC_1006144,ACC_1000867,2017-12-28 15:18:18,PENDING
B_104930,ACC_1006144,ACC_1012224,2018-01-02 15:18:18,APPROVED
B_104931,ACC_1006145,ACC_1013194,2021-08-27 21:36:00,APPROVED
B_104932,ACC_1006145,ACC_1008373,2021-08-27 21:36:00,APPROVED
B_104933,ACC_1006146,ACC_1012267,2017-11-20 22:16:52,APPROVED
B_104934,ACC_1006146,ACC_1007459,2017-11-23 22:16:52,APPROVED
B_104935,ACC_1006147,ACC_1009435,2017-11-14 13:57:58,APPROVED
B_104936,ACC_1006147,ACC_1008297,2017-11-11 13:57:58,APPROVED
B_104937,ACC_1006150,ACC_1001930,2016-11-08 08:52:48,APPROVED
B_104938,ACC_1006150,ACC_1000376,2016-11-06 08:52:48,APPROVED
B_104939,ACC_1006150,ACC_1000486,2016-11-06 08:52:48,APPROVED
B_104940,ACC_1006154,ACC_1013356,2016-07-28 20:28:00,APPROVED
B_104941,ACC_1006154,ACC_1006615,2016-08-01 20:28:00,APPROVED
B_104942,ACC_1006163,ACC_1012857,2025-01-05 13:27:37,APPROVED
B_104943,ACC_1006163,ACC_1002968,2025-01-05 13:27:37,APPROVED
B_104944,ACC_1006164,ACC_1008282,2017-04-18 01:37:25,APPROVED
B_104945,ACC_1006164,ACC_1012119,2017-04-22 01:37:25,APPROVED
B_104946,ACC_1006164,ACC_1003922,2017-04-22 01:37:25,APPROVED
B_104947,ACC_1006171,ACC_1006447,2019-12-19 14:50:10,APPROVED
B_104948,ACC_1006171,ACC_1013591,2019-12-27 14:50:10,APPROVED
B_104949,ACC_1006171,ACC_1001306,2019-12-25 14:50:10,APPROVED
B_104950,ACC_1006176,ACC_1000478,2025-01-09 19:14:23,APPROVED
B_104951,ACC_1006176,ACC_1009420,2025-01-02 19:14:23,APPROVED
B_104952,ACC_1006177,ACC_1010369,2021-02-22 09:26:46,APPROVED
B_104953,ACC_1006179,ACC_1004745,2016-02-01 18:14:25,APPROVED
B_104954,ACC_1006190,ACC_1007708,2016-12-28 02:15:32,APPROVED
