transaction_id,sender_account_id,receiver_account_id,merchant_id,device_id,amount,transaction_type,timestamp,fraud_label
TXN_50093625,,ACC_1014944,,,4145.8,SALARY,2026-05-17 20:02:33,0
TXN_50011160,ACC_1014423,,M_1088,DEV_11622,5.56,PURCHASE,2026-05-17 20:03:24,0
TXN_50037333,ACC_1012310,,M_1022,DEV_11701,12.39,PURCHASE,2026-05-17 20:04:02,0
TXN_50011196,ACC_1014926,,M_1012,DEV_11526,118.45,PURCHASE,2026-05-17 20:04:59,0
TXN_50067394,ACC_1011363,,M_1016,DEV_10106,14.34,PURCHASE,2026-05-17 20:06:01,0
TXN_50089625,ACC_1003168,,M_1164,DEV_10862,53.32,PURCHASE,2026-05-17 20:06:27,0
TXN_50035401,ACC_1007476,ACC_1003308,,DEV_10779,108.27,TRANSFER,2026-05-17 20:06:41,0
TXN_50093820,ACC_1007455,,M_1380,DEV_10526,5.69,PURCHASE,2026-05-17 20:06:51,0
TXN_50029473,ACC_1005386,,M_1121,DEV_11662,15.56,PURCHASE,2026-05-17 20:07:09,0
TXN_50020008,ACC_1004754,,M_1324,DEV_10335,8.1,PURCHASE,2026-05-17 20:07:37,0
TXN_50045822,ACC_1010636,,M_1158,DEV_11895,19.78,PURCHASE,2026-05-17 20:07:38,0
TXN_50077334,ACC_1005819,,M_1474,DEV_11876,77.49,PURCHASE,2026-05-17 20:08:01,0
TXN_50025533,ACC_1012940,,M_1124,DEV_10491,5.7,PURCHASE,2026-05-17 20:08:08,0
TXN_50030856,ACC_1008983,,M_1185,DEV_10118,5.6,PURCHASE,2026-05-17 20:09:00,0
TXN_50092214,ACC_1001839,,M_1338,DEV_10479,34.91,PURCHASE,2026-05-17 20:09:02,0
TXN_50093697,,ACC_1012599,,,4370.91,SALARY,2026-05-17 20:09:31,0
TXN_50056610,ACC_1006399,ACC_1001255,,DEV_10415,97.28,TRANSFER,2026-05-17 20:10:42,0
TXN_50061672,ACC_1008405,,M_1384,DEV_11338,53.73,PURCHASE,2026-05-17 20:10:46,0
TXN_50088510,ACC_1013296,,,,300,ATM_WITHDRAWAL,2026-05-17 20:10:58,0
TXN_50026852,ACC_1010079,,M_1076,DEV_10627,29.72,PURCHASE,2026-05-17 20:11:26,0
TXN_50045105,ACC_1003568,ACC_1013818,,DEV_11369,20.52,TRANSFER,2026-05-17 20:11:46,0
TXN_50075421,,ACC_1011627,,,3657.28,SALARY,2026-05-17 20:11:47,0
TXN_50009258,ACC_1003556,,M_1467,DEV_10314,64.46,PURCHASE,2026-05-17 20:11:58,0
TXN_50008566,ACC_1007133,,M_1194,DEV_10431,10.21,PURCHASE,2026-05-17 20:12:22,0
TXN_50029605,ACC_1002255,,M_1116,DEV_11558,324.6,PURCHASE,2026-05-17 20:12:48,0
TXN_50028742,ACC_1005979,,M_1342,DEV_11926,41.37,PURCHASE,2026-05-17 20:12:57,0
TXN_50091974,,ACC_1002887,,,2366.82,SALARY,2026-05-17 20:13:00,0
TXN_F_60000466,,ACC_1001907,,,7929.76,TRANSFER,2026-05-17 20:13:41,1
TXN_50085341,ACC_1010288,,M_1166,DEV_11073,9.09,PURCHASE,2026-05-17 20:13:47,0
TXN_F_60004222,ACC_1014886,,M_1396,DEV_11214,1448.43,PURCHASE,2026-05-17 20:14:21,1
TXN_50025750,ACC_1004832,ACC_1000755,,DEV_10780,11.67,TRANSFER,2026-05-17 20:14:32,0
TXN_50036780,ACC_1004002,ACC_1006380,,DEV_11294,5.0,TRANSFER,2026-05-17 20:15:07,0
TXN_50030872,ACC_1006533,,M_1160,DEV_10327,2.59,PURCHASE,2026-05-17 20:15:26,0
TXN_50015337,ACC_1011250,,M_1015,DEV_10936,213.26,BILL_PAYMENT,2026-05-17 20:15:59,0
TXN_50071815,ACC_1005108,,M_1048,DEV_11584,10.53,PURCHASE,2026-05-17 20:16:07,0
TXN_50092385,ACC_1006708,,M_1387,DEV_10242,69.56,PURCHASE,2026-05-17 20:16:27,0
TXN_50029510,ACC_1010508,,M_1417,DEV_11865,16.39,PURCHASE,2026-05-17 20:16:58,0
TXN_50016181,ACC_1003134,,,,10,ATM_WITHDRAWAL,2026-05-17 20:16:59,0
TXN_50010175,ACC_1008829,,M_1453,DEV_10530,23.32,PURCHASE,2026-05-17 20:17:54,0
TXN_50066561,ACC_1009842,,M_1029,DEV_11553,17.42,PURCHASE,2026-05-17 20:19:13,0
TXN_50055648,,ACC_1009828,,,4569.04,SALARY,2026-05-17 20:19:16,0
TXN_50090457,ACC_1006178,,M_1091,DEV_10046,24.41,PURCHASE,2026-05-17 20:19:41,0
TXN_50060986,ACC_1010347,ACC_1006483,,DEV_10152,105.81,TRANSFER,2026-05-17 20:19:46,0
TXN_50000217,ACC_1008208,,,,300,ATM_WITHDRAWAL,2026-05-17 20:20:39,0
TXN_50051901,,ACC_1009156,,,3470.95,SALARY,2026-05-17 20:20:40,0
TXN_50094080,ACC_1001462,,M_1406,DEV_11531,71.54,PURCHASE,2026-05-17 20:22:14,0
TXN_F_60000467,ACC_1001907,ACC_1003836,,DEV_11311,7691.87,TRANSFER,2026-05-17 20:22:41,1
TXN_50051382,ACC_1001219,,M_1390,DEV_11446,40.06,PURCHASE,2026-05-17 20:23:14,0
TXN_50009013,ACC_1009616,,M_1309,DEV_10590,1.86,PURCHASE,2026-05-17 20:23:17,0
TXN_50000715,ACC_1011436,,M_1449,DEV_11280,25.49,PURCHASE,2026-05-17 20:23:49,0
TXN_F_60002282,ACC_1012355,ACC_1012968,,DEV_H_91599,43714.13,TRANSFER,2026-05-17 20:23:49,1
TXN_50058044,ACC_1006408,,M_1215,DEV_11905,31.08,BILL_PAYMENT,2026-05-17 20:24:41,0
TXN_50028750,ACC_1013721,ACC_1007571,,DEV_10579,227.79,TRANSFER,2026-05-17 20:24:45,0
TXN_50047140,ACC_1005109,,M_1147,DEV_10173,5.04,PURCHASE,2026-05-17 20:25:19,0
TXN_50055025,ACC_1009062,,M_1281,DEV_10087,4.8,PURCHASE,2026-05-17 20:26:29,0
TXN_50043501,ACC_1008138,,M_1480,DEV_10821,24.64,BILL_PAYMENT,2026-05-17 20:27:50,0
TXN_50059113,ACC_1006747,,M_1365,DEV_11008,47.62,BILL_PAYMENT,2026-05-17 20:27:50,0
TXN_50040606,ACC_1013853,ACC_1011392,,DEV_10316,89.14,TRANSFER,2026-05-17 20:27:51,0
TXN_50082404,ACC_1010858,,M_1158,DEV_11370,12.93,PURCHASE,2026-05-17 20:27:55,0
TXN_50054534,ACC_1009939,,M_1348,DEV_10752,6.35,PURCHASE,2026-05-17 20:29:02,0
TXN_50081657,ACC_1012615,,M_1397,DEV_10298,47.39,PURCHASE,2026-05-17 20:29:37,0
TXN_50056154,ACC_1003625,,M_1020,DEV_11942,17.49,PURCHASE,2026-05-17 20:29:41,0
TXN_50036835,ACC_1007223,ACC_1002801,,DEV_10450,30.97,TRANSFER,2026-05-17 20:30:25,0
TXN_50036193,ACC_1005121,,M_1019,DEV_11329,91.83,PURCHASE,2026-05-17 20:30:37,0
TXN_50088780,ACC_1010820,,M_1136,DEV_10341,155.83,PURCHASE,2026-05-17 20:30:58,0
TXN_50020173,ACC_1013062,ACC_1010553,,DEV_11696,19.11,TRANSFER,2026-05-17 20:32:03,0
TXN_50078559,ACC_1004096,,M_1187,DEV_11926,4.1,PURCHASE,2026-05-17 20:32:12,0
TXN_50046999,,ACC_1014139,,,4960.14,SALARY,2026-05-17 20:32:16,0
TXN_50031352,ACC_1012105,,M_1256,DEV_10595,203.31,BILL_PAYMENT,2026-05-17 20:33:34,0
TXN_50041667,ACC_1011466,,M_1295,DEV_11408,61.93,PURCHASE,2026-05-17 20:33:41,0
TXN_50086617,ACC_1014460,,M_1201,DEV_11004,30.16,PURCHASE,2026-05-17 20:33:50,0
TXN_50077278,ACC_1004192,,M_1048,DEV_11094,22.0,PURCHASE,2026-05-17 20:33:59,0
TXN_50004643,ACC_1000185,,M_1410,DEV_10752,26.27,PURCHASE,2026-05-17 20:34:20,0
TXN_50089943,,ACC_1011713,,,2058.68,SALARY,2026-05-17 20:34:23,0
TXN_50013346,ACC_1013864,,M_1039,DEV_10560,6.26,PURCHASE,2026-05-17 20:34:35,0
TXN_F_60004296,ACC_1007870,,M_1131,DEV_H_80906,1221.89,PURCHASE,2026-05-17 20:34:38,1
TXN_50014720,ACC_1009726,,M_1191,DEV_11961,13.14,PURCHASE,2026-05-17 20:34:40,0
TXN_50066284,ACC_1014470,,M_1330,DEV_10384,142.32,PURCHASE,2026-05-17 20:34:51,0
TXN_50073811,ACC_1011335,,M_1400,DEV_11075,13.72,PURCHASE,2026-05-17 20:35:07,0
TXN_50000866,ACC_1009899,,M_1195,DEV_10723,30.01,PURCHASE,2026-05-17 20:35:15,0
TXN_50005198,,ACC_1012652,,,4665.74,SALARY,2026-05-17 20:36:27,0
TXN_50053436,ACC_1006631,,M_1233,DEV_11097,93.0,PURCHASE,2026-05-17 20:36:40,0
TXN_50016813,ACC_1000611,,M_1125,DEV_10719,23.16,PURCHASE,2026-05-17 20:36:43,0
TXN_50079128,ACC_1014831,,M_1355,DEV_11075,39.76,PURCHASE,2026-05-17 20:36:47,0
TXN_50082918,,ACC_1006465,,,3923.25,SALARY,2026-05-17 20:37:47,0
TXN_50075181,ACC_1004341,,M_1191,DEV_11629,9.72,PURCHASE,2026-05-17 20:38:09,0
TXN_50056618,ACC_1007076,,M_1223,DEV_10407,133.82,PURCHASE,2026-05-17 20:38:11,0
TXN_50068567,ACC_1009845,,M_1047,DEV_10215,38.36,PURCHASE,2026-05-17 20:39:57,0
TXN_50021402,ACC_1000369,,,,300,ATM_WITHDRAWAL,2026-05-17 20:40:45,0
TXN_50006293,ACC_1002633,,M_1336,DEV_11417,71.9,PURCHASE,2026-05-17 20:41:17,0
TXN_F_60004940,ACC_1014808,,M_1122,DEV_10531,1075.32,PURCHASE,2026-05-17 20:41:43,1
TXN_50086488,ACC_1009063,,M_1212,DEV_10597,19.67,PURCHASE,2026-05-17 20:42:49,0
TXN_50076093,ACC_1012863,,M_1482,DEV_11780,1.84,PURCHASE,2026-05-17 20:43:31,0
TXN_50083377,ACC_1007994,,M_1095,DEV_10440,24.86,PURCHASE,2026-05-17 20:43:47,0
TXN_50079866,ACC_1001623,ACC_1001214,,DEV_10326,155.67,TRANSFER,2026-05-17 20:43:51,0
TXN_50061178,ACC_1004653,,M_1256,DEV_11622,26.86,PURCHASE,2026-05-17 20:45:41,0
TXN_50050268,ACC_1002944,,M_1440,DEV_11419,15.74,PURCHASE,2026-05-17 20:45:52,0
TXN_50078846,ACC_1006167,,M_1115,DEV_11088,40.11,PURCHASE,2026-05-17 20:46:26,0
TXN_50038822,ACC_1010603,,M_1055,DEV_11906,12.24,PURCHASE,2026-05-17 20:46:56,0
TXN_50055026,ACC_1011857,,M_1448,DEV_11732,11.41,PURCHASE,2026-05-17 20:47:02,0
TXN_50091151,ACC_1004240,,M_1319,DEV_11877,7.3,PURCHASE,2026-05-17 20:47:32,0
TXN_50069059,ACC_1015038,,M_1498,DEV_10680,19.43,PURCHASE,2026-05-17 20:47:57,0
TXN_50068915,ACC_1008364,ACC_1000966,,DEV_11268,184.69,TRANSFER,2026-05-17 20:48:05,0
TXN_50080566,ACC_1002001,,M_1450,DEV_11028,87.02,PURCHASE,2026-05-17 20:48:34,0
TXN_50087789,ACC_1010388,,M_1125,DEV_10809,4.91,PURCHASE,2026-05-17 20:48:35,0
TXN_50072955,ACC_1001965,ACC_1014641,,DEV_11651,15.75,TRANSFER,2026-05-17 20:49:28,0
TXN_50094038,ACC_1000384,,,,20,ATM_WITHDRAWAL,2026-05-17 20:49:38,0
TXN_50032053,ACC_1003098,ACC_1002203,,DEV_10612,17.67,TRANSFER,2026-05-17 20:50:11,0
TXN_50076576,ACC_1010836,,M_1094,DEV_11254,11.02,PURCHASE,2026-05-17 20:50:56,0
TXN_50084272,ACC_1006634,,M_1040,DEV_11799,24.24,PURCHASE,2026-05-17 20:51:04,0
TXN_50086181,ACC_1008202,,M_1427,DEV_11154,22.77,PURCHASE,2026-05-17 20:51:04,0
TXN_50038285,,ACC_1006665,,,3100.54,SALARY,2026-05-17 20:52:02,0
TXN_50039352,ACC_1003120,,M_1387,DEV_11291,6.83,PURCHASE,2026-05-17 20:52:12,0
TXN_50042224,ACC_1007789,,M_1011,DEV_10347,27.99,PURCHASE,2026-05-17 20:52:23,0
TXN_50047592,ACC_1008241,,M_1013,DEV_10812,10.94,PURCHASE,2026-05-17 20:52:54,0
TXN_50055373,ACC_1008605,,M_1078,DEV_11280,63.85,BILL_PAYMENT,2026-05-17 20:53:05,0
TXN_50030656,ACC_1009559,,M_1085,DEV_11268,17.42,PURCHASE,2026-05-17 20:53:08,0
TXN_50049912,ACC_1009889,,M_1399,DEV_11305,46.18,PURCHASE,2026-05-17 20:53:24,0
TXN_50038498,ACC_1001249,,M_1209,DEV_11293,75.45,PURCHASE,2026-05-17 20:53:44,0
TXN_50010026,ACC_1012420,,,,40,ATM_WITHDRAWAL,2026-05-17 20:54:03,0
TXN_50022033,ACC_1006067,,M_1116,DEV_11947,23.96,PURCHASE,2026-05-17 20:54:48,0
TXN_50058167,,ACC_1014359,,,2890.93,SALARY,2026-05-17 20:55:40,0
TXN_50013426,ACC_1014981,,M_1189,DEV_11024,28.75,PURCHASE,2026-05-17 20:55:50,0
TXN_50015566,ACC_1008241,ACC_1010859,,DEV_10812,6.19,TRANSFER,2026-05-17 20:55:53,0
TXN_50031249,ACC_1005880,,M_1205,DEV_11171,36.5,PURCHASE,2026-05-17 20:56:01,0
TXN_50006116,ACC_1008617,,M_1407,DEV_11386,2.37,PURCHASE,2026-05-17 20:56:20,0
TXN_F_60004530,ACC_1006865,,M_1309,DEV_H_97370,1402.5,PURCHASE,2026-05-17 20:56:21,1
TXN_50011907,ACC_1012750,,M_1225,DEV_11466,116.45,BILL_PAYMENT,2026-05-17 20:56:52,0
TXN_F_60004758,ACC_1011097,,M_1332,DEV_11772,1112.05,PURCHASE,2026-05-17 20:57:29,1
TXN_50037274,ACC_1002108,,M_1380,DEV_10441,10.29,PURCHASE,2026-05-17 20:57:59,0
TXN_50030195,ACC_1008922,,,,40,ATM_WITHDRAWAL,2026-05-17 20:58:00,0
TXN_50042651,ACC_1014053,,M_1416,DEV_10061,41.56,PURCHASE,2026-05-17 20:58:01,0
TXN_50042387,ACC_1004659,,M_1122,DEV_10819,30.88,PURCHASE,2026-05-17 20:58:18,0
TXN_50094335,ACC_1014645,,,,200,ATM_WITHDRAWAL,2026-05-17 20:58:25,0
TXN_50079268,ACC_1000979,,M_1120,DEV_10773,39.62,PURCHASE,2026-05-17 20:58:29,0
TXN_50025872,ACC_1011735,,M_1353,DEV_11847,5.63,PURCHASE,2026-05-17 20:59:24,0
TXN_50076928,ACC_1002166,,M_1066,DEV_11815,29.14,PURCHASE,2026-05-17 20:59:51,0
TXN_50050447,ACC_1003984,,M_1072,DEV_11407,7.34,PURCHASE,2026-05-17 21:00:15,0
TXN_50083780,,ACC_1009847,,,2508.02,SALARY,2026-05-17 21:00:45,0
TXN_F_60001841,ACC_1008828,ACC_1007495,,DEV_10620,2623.01,TRANSFER,2026-05-17 21:01:40,1
TXN_50087081,ACC_1009469,,M_1338,DEV_11041,45.33,BILL_PAYMENT,2026-05-17 21:02:05,0
TXN_50043505,ACC_1006569,ACC_1007646,,DEV_11573,21.84,TRANSFER,2026-05-17 21:02:30,0
TXN_50039248,,ACC_1001603,,,3571.58,SALARY,2026-05-17 21:02:32,0
TXN_50001403,ACC_1010780,ACC_1013362,,DEV_10764,33.3,TRANSFER,2026-05-17 21:03:12,0
TXN_50070928,ACC_1010475,,M_1025,DEV_10121,84.15,BILL_PAYMENT,2026-05-17 21:03:50,0
TXN_50087555,ACC_1008707,,M_1275,DEV_11892,33.15,PURCHASE,2026-05-17 21:04:03,0
TXN_50048381,ACC_1004497,,,,300,ATM_WITHDRAWAL,2026-05-17 21:04:16,0
TXN_50073366,ACC_1011822,,M_1429,DEV_10923,209.92,BILL_PAYMENT,2026-05-17 21:04:34,0
TXN_50049719,ACC_1006401,,M_1464,DEV_10239,10.27,PURCHASE,2026-05-17 21:04:56,0
TXN_F_60003148,ACC_1000450,ACC_1013096,,DEV_10777,6025.87,TRANSFER,2026-05-17 21:05:47,1
TXN_50072566,ACC_1003364,ACC_1001676,,DEV_10227,14.21,TRANSFER,2026-05-17 21:05:50,0
TXN_50040044,ACC_1003455,,M_1015,DEV_10482,86.75,BILL_PAYMENT,2026-05-17 21:06:01,0
TXN_50043946,ACC_1001495,,M_1271,DEV_10480,45.96,BILL_PAYMENT,2026-05-17 21:06:37,0
TXN_50036268,ACC_1003650,,M_1375,DEV_11376,18.11,PURCHASE,2026-05-17 21:06:56,0
TXN_50082313,ACC_1000381,,M_1292,DEV_10911,245.68,BILL_PAYMENT,2026-05-17 21:07:07,0
TXN_50065612,ACC_1001359,,M_1424,DEV_10804,1.94,PURCHASE,2026-05-17 21:07:21,0
TXN_50090051,ACC_1014822,,M_1273,DEV_11194,7.76,PURCHASE,2026-05-17 21:07:33,0
TXN_50010468,ACC_1012012,,M_1494,DEV_10370,10.08,PURCHASE,2026-05-17 21:07:35,0
TXN_50082340,ACC_1013360,,M_1286,DEV_11218,7.69,PURCHASE,2026-05-17 21:07:53,0
TXN_F_60003150,ACC_1004542,ACC_1007786,,DEV_10744,5787.25,TRANSFER,2026-05-17 21:08:28,1
TXN_F_60003149,ACC_1013096,ACC_1004542,,DEV_10461,5905.35,TRANSFER,2026-05-17 21:09:26,1
TXN_50075441,ACC_1006172,,M_1164,DEV_11718,33.88,PURCHASE,2026-05-17 21:09:54,0
TXN_F_60003151,ACC_1007786,ACC_1008647,,DEV_H_92747,5671.5,TRANSFER,2026-05-17 21:10:26,1
TXN_50091171,,ACC_1004654,,,4203.84,SALARY,2026-05-17 21:10:57,0
TXN_50014100,ACC_1000383,,M_1109,DEV_10670,42.75,PURCHASE,2026-05-17 21:12:04,0
TXN_50088776,ACC_1004354,ACC_1006778,,DEV_10567,15.47,TRANSFER,2026-05-17 21:12:26,0
TXN_50021089,ACC_1006575,,M_1490,DEV_11511,185.02,BILL_PAYMENT,2026-05-17 21:12:44,0
TXN_50094866,ACC_1014733,,M_1058,DEV_10274,9.85,PURCHASE,2026-05-17 21:13:10,0
TXN_50027361,ACC_1011350,,M_1073,DEV_11087,5.07,PURCHASE,2026-05-17 21:13:16,0
TXN_50072109,ACC_1006968,,M_1196,DEV_11529,127.42,BILL_PAYMENT,2026-05-17 21:14:41,0
TXN_50026778,ACC_1011375,,M_1492,DEV_11086,20.57,PURCHASE,2026-05-17 21:14:43,0
TXN_F_60004348,ACC_1006104,,M_1023,DEV_11090,1413.08,PURCHASE,2026-05-17 21:14:49,1
TXN_50026774,ACC_1000948,,M_1484,DEV_11175,43.76,PURCHASE,2026-05-17 21:14:52,0
TXN_50018578,,ACC_1009816,,,3104.18,SALARY,2026-05-17 21:15:44,0
TXN_50004200,ACC_1007081,ACC_1001866,,DEV_10257,42.35,TRANSFER,2026-05-17 21:15:57,0
TXN_50068715,ACC_1002527,,M_1001,DEV_10871,30.1,PURCHASE,2026-05-17 21:16:15,0
TXN_50051911,ACC_1005430,,M_1349,DEV_10610,77.62,PURCHASE,2026-05-17 21:16:18,0
TXN_50075696,ACC_1004588,,M_1350,DEV_10721,90.47,PURCHASE,2026-05-17 21:17:03,0
TXN_50075761,ACC_1010734,,M_1006,DEV_11186,10.74,PURCHASE,2026-05-17 21:17:07,0
TXN_50094629,ACC_1003106,,,,200,ATM_WITHDRAWAL,2026-05-17 21:17:27,0
TXN_F_60001709,ACC_1014962,ACC_1002038,,DEV_10911,1890.94,TRANSFER,2026-05-17 21:18:46,1
TXN_50023831,ACC_1012050,,M_1463,DEV_10241,16.48,PURCHASE,2026-05-17 21:19:16,0
TXN_50053863,ACC_1009784,ACC_1012806,,DEV_10755,171.91,TRANSFER,2026-05-17 21:19:29,0
TXN_50086325,ACC_1010881,,M_1233,DEV_10744,27.97,BILL_PAYMENT,2026-05-17 21:19:36,0
TXN_50026314,ACC_1008475,,M_1220,DEV_10940,20.15,PURCHASE,2026-05-17 21:20:02,0
TXN_50025229,ACC_1011743,,M_1095,DEV_11582,29.0,PURCHASE,2026-05-17 21:20:05,0
TXN_50068297,ACC_1013041,,M_1339,DEV_11856,23.2,PURCHASE,2026-05-17 21:20:30,0
TXN_50086175,,ACC_1006443,,,3606.33,SALARY,2026-05-17 21:20:40,0
TXN_50070122,ACC_1001572,,M_1469,DEV_10074,39.78,PURCHASE,2026-05-17 21:20:57,0
TXN_50024801,ACC_1008063,,M_1105,DEV_10529,24.92,PURCHASE,2026-05-17 21:21:01,0
TXN_50029236,ACC_1005929,,M_1199,DEV_11556,171.88,BILL_PAYMENT,2026-05-17 21:21:13,0
TXN_50088437,ACC_1013333,,M_1017,DEV_11123,49.85,PURCHASE,2026-05-17 21:21:24,0
TXN_50010477,ACC_1008576,,M_1479,DEV_10259,110.9,PURCHASE,2026-05-17 21:21:35,0
TXN_50061815,ACC_1009096,,M_1390,DEV_10805,41.33,PURCHASE,2026-05-17 21:21:45,0
TXN_50075159,ACC_1013189,,,,20,ATM_WITHDRAWAL,2026-05-17 21:22:18,0
TXN_50066613,ACC_1007598,,M_1030,DEV_11192,78.37,BILL_PAYMENT,2026-05-17 21:22:39,0
TXN_50084954,ACC_1008152,,M_1039,DEV_10689,34.65,PURCHASE,2026-05-17 21:22:46,0
TXN_50030231,ACC_1006032,,,,300,ATM_WITHDRAWAL,2026-05-17 21:23:24,0
TXN_50030564,ACC_1002938,ACC_1009285,,DEV_10593,173.93,TRANSFER,2026-05-17 21:23:48,0
TXN_50013591,ACC_1003989,,M_1455,DEV_10343,232.54,BILL_PAYMENT,2026-05-17 21:24:01,0
TXN_50015794,ACC_1014292,,M_1362,DEV_10632,36.66,PURCHASE,2026-05-17 21:24:06,0
TXN_50062641,ACC_1007014,,M_1008,DEV_11788,8.59,PURCHASE,2026-05-17 21:24:25,0
TXN_50066889,ACC_1000416,,M_1137,DEV_10676,36.88,PURCHASE,2026-05-17 21:24:51,0
TXN_50037499,ACC_1001961,,M_1081,DEV_10037,14.27,PURCHASE,2026-05-17 21:24:53,0
TXN_50063799,ACC_1009050,,M_1491,DEV_10910,4.91,PURCHASE,2026-05-17 21:25:33,0
TXN_50004261,ACC_1002213,ACC_1007657,,DEV_10459,32.64,TRANSFER,2026-05-17 21:25:38,0
TXN_50018367,ACC_1001516,,M_1250,DEV_10436,53.99,PURCHASE,2026-05-17 21:25:38,0
TXN_50004330,ACC_1002390,,M_1087,DEV_11212,93.06,PURCHASE,2026-05-17 21:25:54,0
TXN_50085983,ACC_1010408,,M_1315,DEV_10756,85.05,PURCHASE,2026-05-17 21:26:37,0
TXN_50015310,ACC_1004000,,M_1090,DEV_11433,135.53,PURCHASE,2026-05-17 21:26:59,0
TXN_50032616,ACC_1007520,,M_1200,DEV_11708,49.46,PURCHASE,2026-05-17 21:27:12,0
TXN_50074489,ACC_1007584,ACC_1009517,,DEV_10686,45.52,TRANSFER,2026-05-17 21:27:31,0
TXN_50090436,ACC_1003940,ACC_1013293,,DEV_10743,252.08,TRANSFER,2026-05-17 21:27:40,0
TXN_50089738,ACC_1010809,,M_1444,DEV_10802,4.12,PURCHASE,2026-05-17 21:27:47,0
TXN_50032787,ACC_1011351,,M_1162,DEV_10435,4.91,PURCHASE,2026-05-17 21:27:52,0
TXN_50013719,ACC_1004234,,M_1043,DEV_10084,7.81,PURCHASE,2026-05-17 21:28:10,0
TXN_50091091,ACC_1004330,,M_1384,DEV_10646,175.22,BILL_PAYMENT,2026-05-17 21:29:53,0
TXN_50001327,ACC_1003769,,M_1198,DEV_11245,137.99,BILL_PAYMENT,2026-05-17 21:30:57,0
TXN_50040587,ACC_1014204,,M_1365,DEV_11534,12.14,PURCHASE,2026-05-17 21:32:03,0
TXN_50072028,ACC_1011813,,M_1061,DEV_11673,17.35,PURCHASE,2026-05-17 21:32:37,0
TXN_50068382,ACC_1005302,,M_1236,DEV_10455,3.5,PURCHASE,2026-05-17 21:33:13,0
TXN_50056663,ACC_1004333,,M_1095,DEV_11584,15.46,PURCHASE,2026-05-17 21:33:55,0
TXN_50002844,ACC_1006549,,M_1359,DEV_11128,9.54,PURCHASE,2026-05-17 21:34:15,0
TXN_50077934,ACC_1008490,,M_1038,DEV_11733,118.71,BILL_PAYMENT,2026-05-17 21:34:39,0
TXN_50011254,ACC_1006718,ACC_1005169,,DEV_11166,30.54,TRANSFER,2026-05-17 21:35:18,0
TXN_50016978,ACC_1002472,,M_1319,DEV_10687,8.9,PURCHASE,2026-05-17 21:36:26,0
TXN_50061284,,ACC_1002235,,,3574.36,SALARY,2026-05-17 21:36:45,0
TXN_50045437,ACC_1004223,,M_1126,DEV_11454,10.4,PURCHASE,2026-05-17 21:37:15,0
TXN_50088962,,ACC_1003452,,,3365.4,SALARY,2026-05-17 21:38:10,0
TXN_50018404,ACC_1005544,,M_1032,DEV_10036,9.55,PURCHASE,2026-05-17 21:38:21,0
TXN_50059687,ACC_1009914,,M_1244,DEV_10214,7.32,PURCHASE,2026-05-17 21:38:59,0
TXN_50043774,ACC_1000377,,,,300,ATM_WITHDRAWAL,2026-05-17 21:39:02,0
TXN_50072467,ACC_1008256,,M_1114,DEV_11609,8.31,PURCHASE,2026-05-17 21:40:37,0
TXN_50088194,ACC_1012308,,M_1306,DEV_10637,37.86,PURCHASE,2026-05-17 21:40:39,0
TXN_50053727,ACC_1005256,,M_1308,DEV_10650,92.85,PURCHASE,2026-05-17 21:40:55,0
TXN_50040825,ACC_1012887,ACC_1000742,,DEV_11241,78.29,TRANSFER,2026-05-17 21:41:37,0
TXN_50008977,ACC_1002749,ACC_1010484,,DEV_11854,147.91,TRANSFER,2026-05-17 21:42:04,0
TXN_50048748,ACC_1003378,,M_1007,DEV_10207,9.49,PURCHASE,2026-05-17 21:42:18,0
TXN_50032067,ACC_1006363,,M_1271,DEV_11146,111.71,BILL_PAYMENT,2026-05-17 21:42:56,0
TXN_50056138,ACC_1006799,,M_1109,DEV_10732,23.47,PURCHASE,2026-05-17 21:42:57,0
TXN_50087599,ACC_1002144,,M_1000,DEV_10071,189.23,BILL_PAYMENT,2026-05-17 21:43:03,0
TXN_50008272,ACC_1007396,,M_1479,DEV_10807,9.42,PURCHASE,2026-05-17 21:44:23,0
TXN_50028303,,ACC_1004426,,,3238.16,SALARY,2026-05-17 21:44:53,0
TXN_50047108,ACC_1007338,ACC_1003359,,DEV_11892,13.88,TRANSFER,2026-05-17 21:46:16,0
TXN_50005129,ACC_1004825,,M_1223,DEV_11425,5.85,PURCHASE,2026-05-17 21:46:33,0
TXN_50061744,ACC_1012647,,M_1381,DEV_11033,65.61,PURCHASE,2026-05-17 21:46:37,0
TXN_50038591,ACC_1014001,,M_1354,DEV_11634,44.44,PURCHASE,2026-05-17 21:46:47,0
TXN_50065727,ACC_1008189,ACC_1003617,,DEV_11872,66.49,TRANSFER,2026-05-17 21:46:50,0
TXN_50043647,ACC_1012014,,M_1362,DEV_10746,369.44,PURCHASE,2026-05-17 21:46:54,0
TXN_50009849,ACC_1005478,,M_1299,DEV_10988,17.77,PURCHASE,2026-05-17 21:46:55,0
TXN_50058801,ACC_1007953,,M_1074,DEV_10385,7.91,PURCHASE,2026-05-17 21:49:27,0
TXN_50027893,ACC_1002885,,M_1146,DEV_11188,32.14,PURCHASE,2026-05-17 21:49:34,0
TXN_50084204,ACC_1006038,,M_1455,DEV_11817,45.25,PURCHASE,2026-05-17 21:50:04,0
TXN_50020014,ACC_1010562,,M_1440,DEV_11237,11.34,PURCHASE,2026-05-17 21:50:24,0
