transaction_id,sender_account_id,receiver_account_id,merchant_id,device_id,amount,transaction_type,timestamp,fraud_label,txns_last_1h,txns_last_24h,avg_amount_history_24h,device_sharing_count,linked_accounts_count,merchant_risk_score,account_age_days,geo_anomaly,time_since_prev_sec
TXN_50031615,ACC_1010057,ACC_1010360,,DEV_10253,5.0,TRANSFER,2026-05-12 21:48:45,0,0,0,5.0,14,1,0.0,1479.131076388889,1,86400.0
TXN_50032566,ACC_1002479,,M_1290,DEV_11222,18.44,PURCHASE,2026-05-12 21:49:09,0,0,0,18.44,14,1,0.89,1469.1939699074073,1,86400.0
TXN_50011002,ACC_1013542,,M_1386,DEV_11550,30.53,PURCHASE,2026-05-12 21:50:18,0,0,0,30.53,17,2,0.69,2058.2477199074074,1,86400.0
TXN_50014132,ACC_1013177,,M_1464,DEV_11533,29.9,PURCHASE,2026-05-12 21:51:02,0,0,0,29.9,9,2,0.08,1648.8534837962964,1,86400.0
TXN_50013492,ACC_1014706,,M_1040,DEV_10588,5.08,PURCHASE,2026-05-12 21:52:12,0,0,2,18.606666666666666,10,1,0.6,1664.016099537037,1,65626.0
TXN_50055392,ACC_1012867,ACC_1010508,,DEV_11872,313.2,TRANSFER,2026-05-12 21:52:56,0,0,1,80119.365,9,1,0.0,1032.9775925925926,1,84918.0
TXN_50039723,ACC_1005379,ACC_1012946,,DEV_11112,81.26,TRANSFER,2026-05-12 21:53:24,0,0,0,81.26,8,1,0.0,906.707650462963,1,86400.0
TXN_50048833,ACC_1007491,,M_1487,DEV_11978,43.25,PURCHASE,2026-05-12 21:53:53,0,0,0,43.25,10,2,0.3,139.42731481481482,1,86400.0
TXN_50091678,ACC_1006787,,M_1367,DEV_11946,5.07,PURCHASE,2026-05-12 21:54:59,0,0,0,5.07,7,2,0.84,1712.9055439814815,1,86400.0
TXN_50018904,ACC_1014427,,M_1159,DEV_10263,46.85,PURCHASE,2026-05-12 21:55:02,0,0,0,46.85,15,2,0.22,3038.2269560185186,1,86400.0
TXN_50070705,ACC_1000559,,M_1225,DEV_10826,76.5,PURCHASE,2026-05-12 21:55:22,0,0,1,52.195,9,1,0.01,2425.760659722222,1,43248.0
TXN_50063584,ACC_1006695,,M_1007,DEV_11355,84.1,PURCHASE,2026-05-12 21:55:22,0,0,0,84.1,12,2,0.88,949.1917592592592,1,86400.0
TXN_50028362,ACC_1003632,ACC_1013095,,DEV_10554,381.98,TRANSFER,2026-05-12 21:55:24,0,0,0,381.98,14,1,0.0,2438.993703703704,1,86400.0
TXN_50040317,ACC_1002966,,M_1039,DEV_10209,84.87,PURCHASE,2026-05-12 21:55:27,0,0,1,49.995000000000005,8,3,0.09,3306.532685185185,0,58515.0
TXN_50042399,ACC_1006562,,M_1052,DEV_11241,32.12,PURCHASE,2026-05-12 21:56:10,0,0,0,32.12,7,1,0.14,3632.821863425926,1,86400.0
TXN_50057363,ACC_1008793,,M_1259,DEV_11778,10.83,PURCHASE,2026-05-12 21:56:44,0,0,0,10.83,14,1,0.29,1206.3072569444444,1,86400.0
TXN_50090788,ACC_1005597,,M_1299,DEV_10199,20.57,PURCHASE,2026-05-12 21:57:45,0,0,0,20.57,8,1,0.7,833.1047222222222,1,86400.0
TXN_50040126,ACC_1004954,,M_1369,DEV_10152,13.98,PURCHASE,2026-05-12 21:57:48,0,0,0,13.98,11,1,0.27,2777.4955439814817,1,86400.0
TXN_50039777,ACC_1014086,,M_1338,DEV_10974,104.28,BILL_PAYMENT,2026-05-12 21:58:08,0,0,0,104.28,9,3,0.03,1283.2591087962962,1,86400.0
TXN_50027654,ACC_1003184,ACC_1011284,,DEV_10729,56.93,TRANSFER,2026-05-12 21:58:22,0,0,0,56.93,8,1,0.0,113.13550925925927,1,86400.0
TXN_F_60000946,,ACC_1003500,,,3650.93,TRANSFER,2026-05-12 21:58:29,1,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50087353,ACC_1008050,ACC_1001901,,DEV_10999,81.14,TRANSFER,2026-05-12 21:58:58,0,0,0,81.14,9,1,0.0,1370.3992939814814,1,86400.0
TXN_50042048,,ACC_1001458,,,4305.46,SALARY,2026-05-12 21:59:00,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50021314,ACC_1009279,,M_1480,DEV_11460,90.8,PURCHASE,2026-05-12 21:59:05,0,0,0,90.8,12,1,0.06,3527.9581597222223,1,86400.0
TXN_50058509,ACC_1001392,,M_1182,DEV_11437,57.01,PURCHASE,2026-05-12 21:59:08,0,0,0,57.01,8,2,0.22,290.9165277777778,1,86400.0
TXN_50069611,,ACC_1001509,,,4710.91,SALARY,2026-05-12 21:59:26,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50056902,ACC_1011632,,M_1174,DEV_11282,53.75,PURCHASE,2026-05-12 21:59:41,0,0,0,53.75,6,2,0.85,3580.6236458333333,1,86400.0
TXN_50043492,ACC_1005091,,M_1030,DEV_11826,7.89,PURCHASE,2026-05-12 22:00:39,0,0,0,7.89,9,2,0.11,3475.2173842592592,1,86400.0
TXN_50032342,ACC_1013227,,M_1337,DEV_10357,19.95,PURCHASE,2026-05-12 22:00:58,0,0,1,347.95500000000004,7,2,0.79,1847.8667824074073,1,82673.0
TXN_F_60000947,ACC_1003500,ACC_1014992,,DEV_11693,3541.4,TRANSFER,2026-05-12 22:01:29,1,0,1,4232.545,18,1,0.0,2407.71625,1,35646.0
TXN_50036742,ACC_1012307,,,,300.0,ATM_WITHDRAWAL,2026-05-12 22:01:32,0,0,0,300.0,0,2,0.0,2205.0418055555556,0,86400.0
TXN_50019745,ACC_1006497,,M_1468,DEV_10377,32.47,PURCHASE,2026-05-12 22:02:02,0,0,1,138.66,8,2,0.68,564.3042013888889,0,50359.0
TXN_50005921,ACC_1002992,,M_1481,DEV_11892,77.17,PURCHASE,2026-05-12 22:02:04,0,0,1,1090.275,9,1,0.78,413.3955324074074,1,75350.0
TXN_50094455,ACC_1013162,,M_1008,DEV_10661,61.92,PURCHASE,2026-05-12 22:02:24,0,0,0,61.92,11,2,0.03,437.7456481481481,1,86400.0
TXN_50065650,ACC_1007732,,M_1295,DEV_10641,39.62,PURCHASE,2026-05-12 22:03:02,0,0,0,39.62,6,1,0.4,2492.6978587962963,1,86400.0
TXN_50003569,ACC_1004824,,M_1064,DEV_11157,13.46,PURCHASE,2026-05-12 22:03:20,0,0,0,13.46,6,2,0.77,1700.8438078703705,1,86400.0
TXN_50040582,ACC_1004328,ACC_1002419,,DEV_11803,1461.22,TRANSFER,2026-05-12 22:03:58,0,0,0,1461.22,7,2,0.0,2920.7327430555556,1,86400.0
TXN_50014716,ACC_1010923,ACC_1014805,,DEV_11111,57.82,TRANSFER,2026-05-12 22:04:28,0,0,0,57.82,7,1,0.0,1659.3761574074074,1,86400.0
TXN_50050277,ACC_1014090,,M_1078,DEV_11876,161.93,BILL_PAYMENT,2026-05-12 22:04:44,0,0,0,161.93,11,2,0.14,2660.5980092592595,1,86400.0
TXN_50078014,ACC_1002685,,M_1237,DEV_11928,22.27,PURCHASE,2026-05-12 22:05:18,0,0,0,22.27,12,3,0.14,1534.1189699074075,1,86400.0
TXN_F_60000796,,ACC_1013168,,,8769.37,TRANSFER,2026-05-12 22:05:19,1,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50088225,ACC_1003711,,M_1134,DEV_10082,31.65,PURCHASE,2026-05-12 22:05:30,0,0,0,31.65,10,1,0.27,222.93935185185185,0,86400.0
TXN_50091534,ACC_1013159,,M_1357,DEV_11922,28.65,PURCHASE,2026-05-12 22:05:51,0,0,1,50.135000000000005,13,1,0.18,3712.880497685185,1,33135.0
TXN_F_60000797,ACC_1013168,ACC_1003836,,DEV_11869,8506.29,TRANSFER,2026-05-12 22:06:19,1,0,2,4629.64,10,2,0.0,2438.5729861111113,1,31366.0
TXN_50094123,ACC_1003879,,M_1085,DEV_11931,45.31,PURCHASE,2026-05-12 22:06:48,0,0,0,45.31,4,2,0.08,2098.2796296296297,1,86400.0
TXN_50028473,ACC_1006859,,M_1480,DEV_10670,128.94,BILL_PAYMENT,2026-05-12 22:06:52,0,0,0,128.94,10,2,0.06,1271.2364930555555,1,86400.0
TXN_50089916,ACC_1009231,,M_1017,DEV_10383,25.47,PURCHASE,2026-05-12 22:07:32,0,0,0,25.47,11,2,0.07,3679.2492476851853,1,86400.0
TXN_50085871,ACC_1013463,,,,40.0,ATM_WITHDRAWAL,2026-05-12 22:07:50,0,0,0,40.0,0,3,0.0,248.53069444444444,0,86400.0
TXN_50000477,ACC_1003228,,M_1367,DEV_10120,63.22,PURCHASE,2026-05-12 22:07:57,0,0,0,63.22,7,3,0.84,2979.7794791666665,1,86400.0
TXN_50086591,ACC_1007726,,M_1338,DEV_11371,57.34,PURCHASE,2026-05-12 22:08:16,0,0,0,57.34,11,1,0.03,3339.465289351852,1,86400.0
TXN_50052694,ACC_1007033,,M_1203,DEV_11435,14.24,PURCHASE,2026-05-12 22:08:31,0,0,0,14.24,8,2,0.04,921.7170486111111,1,86400.0
TXN_50040282,ACC_1012616,,M_1075,DEV_11292,28.88,BILL_PAYMENT,2026-05-12 22:09:23,0,0,0,28.88,11,2,0.09,3437.2455208333336,1,86400.0
TXN_50046410,ACC_1002695,,M_1366,DEV_10151,19.1,PURCHASE,2026-05-12 22:09:26,0,0,0,19.1,14,3,0.17,1039.563287037037,1,86400.0
TXN_50071756,,ACC_1008650,,,3967.67,SALARY,2026-05-12 22:10:02,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50023317,ACC_1004646,,,,20.0,ATM_WITHDRAWAL,2026-05-12 22:10:04,0,0,1,72.08,0,1,0.0,2936.840266203704,0,82322.0
TXN_50075048,ACC_1011242,,M_1213,DEV_10879,7.22,PURCHASE,2026-05-12 22:10:13,0,0,0,7.22,9,1,0.33,2410.3843055555553,1,86400.0
TXN_50016117,ACC_1008139,,M_1406,DEV_10710,80.0,PURCHASE,2026-05-12 22:10:30,0,0,0,80.0,9,2,0.23,1415.6929513888888,1,86400.0
TXN_50025673,ACC_1014025,,M_1234,DEV_11706,25.35,PURCHASE,2026-05-12 22:10:47,0,0,0,25.35,10,2,0.04,1687.2457291666667,1,86400.0
TXN_50071753,ACC_1001354,,M_1319,DEV_11352,2.89,PURCHASE,2026-05-12 22:10:59,0,0,0,2.89,8,2,0.77,621.8496990740741,1,86400.0
TXN_50040411,ACC_1000132,,M_1355,DEV_11916,16.7,PURCHASE,2026-05-12 22:12:12,0,0,0,16.7,7,2,0.75,1471.782962962963,1,86400.0
TXN_50031247,ACC_1003076,ACC_1001079,,DEV_11948,24.43,TRANSFER,2026-05-12 22:13:41,0,0,0,24.43,13,1,0.0,3431.542372685185,1,86400.0
TXN_50091617,ACC_1005954,,M_1264,DEV_10988,31.58,PURCHASE,2026-05-12 22:13:47,0,0,1,83.05000000000001,10,3,0.66,1074.5366782407407,1,32749.0
TXN_F_60004453,ACC_1014077,,M_1074,DEV_H_80929,664.87,PURCHASE,2026-05-12 22:13:57,1,0,0,664.87,3,2,0.85,3398.8372569444446,1,86400.0
TXN_50039975,ACC_1002677,,M_1108,DEV_11512,8.2,PURCHASE,2026-05-12 22:14:06,0,0,0,8.2,11,2,0.32,3754.1974305555555,1,86400.0
TXN_50078698,ACC_1013770,,M_1334,DEV_11835,123.55,PURCHASE,2026-05-12 22:14:11,0,0,1,66.195,7,2,0.78,3077.912685185185,1,59910.0
TXN_50007316,ACC_1001104,,M_1429,DEV_10630,247.33,BILL_PAYMENT,2026-05-12 22:15:25,0,0,0,247.33,9,3,0.13,3198.015775462963,1,86400.0
TXN_50050363,ACC_1005879,,M_1020,DEV_11479,37.36,BILL_PAYMENT,2026-05-12 22:15:45,0,0,1,34.665,8,1,0.01,2789.6638194444445,1,24078.0
TXN_50070565,ACC_1013735,,M_1276,DEV_10449,40.93,BILL_PAYMENT,2026-05-12 22:16:16,0,0,0,40.93,18,2,0.02,1971.2282407407408,1,86400.0
TXN_50085874,,ACC_1002218,,,3134.84,SALARY,2026-05-12 22:16:24,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50039579,ACC_1001821,,M_1049,DEV_11971,4.51,PURCHASE,2026-05-12 22:16:39,0,0,0,4.51,11,2,0.15,186.88822916666666,1,86400.0
TXN_50029266,ACC_1004460,,M_1316,DEV_11621,208.76,BILL_PAYMENT,2026-05-12 22:17:08,0,0,0,208.76,6,2,0.13,1580.33625,1,86400.0
TXN_50059220,ACC_1007009,,M_1114,DEV_11747,138.47,PURCHASE,2026-05-12 22:17:35,0,0,0,138.47,6,2,0.76,3266.058101851852,1,86400.0
TXN_50062087,ACC_1012276,,M_1489,DEV_11105,123.61,PURCHASE,2026-05-12 22:18:14,0,0,0,123.61,9,3,0.77,3420.759386574074,1,86400.0
TXN_50060124,ACC_1007215,,M_1161,DEV_11261,29.27,PURCHASE,2026-05-12 22:18:22,0,0,0,29.27,8,3,0.17,647.4031481481481,1,86400.0
TXN_50007707,ACC_1012668,,M_1243,DEV_10477,17.43,PURCHASE,2026-05-12 22:18:29,0,0,0,17.43,11,3,0.11,1796.9452314814814,1,86400.0
TXN_50007375,ACC_1003925,,M_1196,DEV_11754,234.3,BILL_PAYMENT,2026-05-12 22:18:47,0,0,0,234.3,14,2,0.13,2656.8089699074076,1,86400.0
TXN_50022228,ACC_1003273,,M_1464,DEV_11385,225.34,BILL_PAYMENT,2026-05-12 22:18:47,0,0,1,124.11500000000001,9,2,0.08,2867.208912037037,1,28448.0
TXN_50081325,ACC_1013801,,M_1340,DEV_11798,15.38,PURCHASE,2026-05-12 22:19:27,0,0,1,14.56,10,2,0.14,1682.921886574074,1,82424.0
TXN_50081802,ACC_1003511,,M_1487,DEV_11948,24.96,PURCHASE,2026-05-12 22:19:57,0,0,0,24.96,13,3,0.3,1945.049363425926,1,86400.0
TXN_50029532,,ACC_1006053,,,4360.67,SALARY,2026-05-12 22:20:50,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50086460,ACC_1011517,ACC_1000548,,DEV_10424,425.75,TRANSFER,2026-05-12 22:20:54,0,0,1,220.59,9,1,0.0,1501.6868402777777,1,82154.0
TXN_50022441,ACC_1011208,ACC_1010711,,DEV_11461,112.71,TRANSFER,2026-05-12 22:21:14,0,0,0,112.71,9,2,0.0,1260.7940509259258,1,86400.0
TXN_F_60001644,ACC_1009600,ACC_1002038,,DEV_10911,1662.29,TRANSFER,2026-05-12 22:21:16,1,0,0,1662.29,20,2,0.0,3168.4953819444445,1,86400.0
TXN_50045961,ACC_1010672,,M_1372,DEV_11918,129.56,PURCHASE,2026-05-12 22:21:32,0,0,0,129.56,9,2,0.56,3599.664236111111,1,86400.0
TXN_50002678,ACC_1009582,,M_1382,DEV_10830,73.77,PURCHASE,2026-05-12 22:21:47,0,0,0,73.77,11,1,0.87,3637.0027199074075,1,86400.0
TXN_50022122,ACC_1009775,,M_1068,DEV_10710,63.16,PURCHASE,2026-05-12 22:22:14,0,0,0,63.16,9,1,0.93,3320.841342592593,1,86400.0
TXN_50076152,ACC_1004631,,M_1464,DEV_11229,30.41,PURCHASE,2026-05-12 22:22:40,0,0,1,93.05499999999999,6,2,0.08,2732.320474537037,1,39150.0
TXN_50090992,ACC_1004499,,M_1092,DEV_10772,92.1,BILL_PAYMENT,2026-05-12 22:22:43,0,0,0,92.1,7,3,0.1,2574.5627199074074,1,86400.0
TXN_50035510,ACC_1001242,,M_1108,DEV_10870,48.54,PURCHASE,2026-05-12 22:22:53,0,0,0,48.54,16,1,0.32,2409.0709606481482,1,86400.0
TXN_50005557,ACC_1012054,,,,10.0,ATM_WITHDRAWAL,2026-05-12 22:23:25,0,0,0,10.0,0,3,0.0,1835.575185185185,0,86400.0
TXN_50061413,ACC_1001922,,M_1234,DEV_10457,172.54,BILL_PAYMENT,2026-05-12 22:23:39,0,0,0,172.54,10,1,0.04,1921.1963657407407,1,86400.0
TXN_50071241,ACC_1013797,,M_1097,DEV_10555,61.09,PURCHASE,2026-05-12 22:23:41,0,0,0,61.09,12,1,0.57,1416.6294328703705,1,86400.0
TXN_50040844,ACC_1009855,,M_1201,DEV_10836,226.73,PURCHASE,2026-05-12 22:24:48,0,0,0,226.73,6,1,0.91,2135.5395949074073,1,86400.0
TXN_50047191,ACC_1013310,ACC_1003576,,DEV_10957,685.95,TRANSFER,2026-05-12 22:25:11,0,0,0,685.95,9,2,0.0,2087.7897800925925,1,86400.0
TXN_50016091,,ACC_1010587,,,4781.06,SALARY,2026-05-12 22:25:20,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50068055,ACC_1008969,,M_1120,DEV_10245,19.49,PURCHASE,2026-05-12 22:25:22,0,0,1,18.4,7,2,0.22,1006.5680787037037,1,70134.0
TXN_50012255,ACC_1012865,,M_1089,DEV_11118,50.99,PURCHASE,2026-05-12 22:26:09,0,0,0,50.99,9,3,0.88,233.82475694444443,0,86400.0
TXN_50090243,ACC_1010799,,M_1420,DEV_11527,12.29,PURCHASE,2026-05-12 22:26:12,0,0,0,12.29,8,1,0.71,1547.6686458333334,1,86400.0
TXN_50080976,,ACC_1014289,,,2639.61,SALARY,2026-05-12 22:26:57,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50004662,ACC_1013023,,M_1006,DEV_11357,87.58,PURCHASE,2026-05-12 22:27:13,0,0,0,87.58,12,1,0.91,2899.5324537037036,1,86400.0
TXN_50011067,ACC_1007334,,M_1236,DEV_10327,22.37,PURCHASE,2026-05-12 22:27:24,0,0,2,1150.0066666666667,6,2,0.13,571.5425,1,34717.0
TXN_50075616,ACC_1008527,,M_1194,DEV_10876,183.36,PURCHASE,2026-05-12 22:27:30,0,0,0,183.36,7,2,0.28,2179.622152777778,1,86400.0
TXN_50003848,ACC_1006658,ACC_1005877,,DEV_10248,169.71,TRANSFER,2026-05-12 22:27:53,0,0,0,169.71,5,3,0.0,1791.7156828703703,1,86400.0
TXN_50030365,ACC_1001335,,M_1325,DEV_10683,4.95,PURCHASE,2026-05-12 22:27:56,0,0,1,6.675000000000001,7,1,0.85,2233.5074189814814,1,18756.0
TXN_50014992,ACC_1003788,,M_1156,DEV_10387,25.79,PURCHASE,2026-05-12 22:28:09,0,0,1,34.435,9,2,0.84,3045.524953703704,0,63716.0
TXN_50040660,ACC_1001437,,M_1148,DEV_10297,79.73,PURCHASE,2026-05-12 22:28:13,0,0,0,79.73,11,2,0.56,1901.2594907407408,1,86400.0
TXN_50092228,ACC_1004390,ACC_1011170,,DEV_11783,39.71,TRANSFER,2026-05-12 22:28:14,0,0,0,39.71,10,1,0.0,923.4041666666667,1,86400.0
TXN_50036642,ACC_1007551,ACC_1010083,,DEV_11212,27.3,TRANSFER,2026-05-12 22:28:41,0,0,0,27.3,8,1,0.0,3643.226388888889,1,86400.0
TXN_50006720,ACC_1000829,,M_1364,DEV_11774,1.5,PURCHASE,2026-05-12 22:28:50,0,0,0,1.5,5,1,0.4,2453.5670949074074,1,86400.0
TXN_50072012,ACC_1009876,,M_1404,DEV_11787,7.79,PURCHASE,2026-05-12 22:29:16,0,0,0,7.79,7,1,0.17,605.3712847222222,1,86400.0
TXN_50070538,ACC_1007653,ACC_1009949,,DEV_11284,127.37,TRANSFER,2026-05-12 22:29:27,0,0,0,127.37,9,1,0.0,3474.916076388889,1,86400.0
TXN_50070105,ACC_1007800,,M_1415,DEV_11402,13.45,PURCHASE,2026-05-12 22:29:31,0,0,0,13.45,12,3,0.71,146.08430555555555,1,86400.0
TXN_50039547,ACC_1000788,,M_1265,DEV_11072,18.26,PURCHASE,2026-05-12 22:29:54,0,0,0,18.26,7,1,0.14,1119.8171296296296,1,86400.0
TXN_50041379,,ACC_1000542,,,4106.71,SALARY,2026-05-12 22:30:12,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50001973,ACC_1013637,,M_1393,DEV_10907,24.29,PURCHASE,2026-05-12 22:30:14,0,0,0,24.29,9,3,0.56,2063.9305092592595,1,86400.0
TXN_50041892,ACC_1000290,,M_1019,DEV_10199,19.51,PURCHASE,2026-05-12 22:30:20,0,0,0,19.51,8,1,0.8,2275.7590046296295,1,86400.0
TXN_50026267,ACC_1002074,,M_1368,DEV_11677,7.94,PURCHASE,2026-05-12 22:30:36,0,0,0,7.94,17,1,0.67,811.8599189814814,1,86400.0
TXN_50093162,ACC_1008648,,M_1289,DEV_10234,43.79,PURCHASE,2026-05-12 22:31:23,0,0,0,43.79,14,2,0.18,1911.8490162037037,1,86400.0
TXN_50044730,ACC_1014253,,M_1426,DEV_10817,296.28,PURCHASE,2026-05-12 22:32:10,0,0,0,296.28,14,3,0.04,833.1506597222223,1,86400.0
TXN_50024347,ACC_1007158,,M_1344,DEV_11254,143.39,BILL_PAYMENT,2026-05-12 22:32:27,0,0,0,143.39,9,1,0.11,2031.4686921296295,1,86400.0
TXN_50002569,ACC_1013323,,M_1095,DEV_11517,59.3,PURCHASE,2026-05-12 22:32:42,0,0,0,59.3,8,3,0.9,3544.531412037037,1,86400.0
TXN_50028505,ACC_1014984,ACC_1001404,,DEV_10644,188.76,TRANSFER,2026-05-12 22:32:47,0,0,1,104.465,8,2,0.0,268.1014236111111,1,61622.0
TXN_50073442,,ACC_1010691,,,3495.07,SALARY,2026-05-12 22:32:48,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50064985,ACC_1013129,ACC_1000368,,DEV_11041,85.78,TRANSFER,2026-05-12 22:33:19,0,0,1,56.655,9,1,0.0,1961.7956597222221,1,83399.0
TXN_50064690,ACC_1009315,,M_1279,DEV_11973,236.34,BILL_PAYMENT,2026-05-12 22:33:21,0,0,2,130.94,11,1,0.02,2912.1803356481482,1,8962.0
TXN_50048678,ACC_1006113,,M_1323,DEV_11939,6.48,PURCHASE,2026-05-12 22:33:35,0,0,0,6.48,7,1,0.7,2856.0491666666667,1,86400.0
TXN_50010706,ACC_1004603,,M_1497,DEV_10725,12.07,PURCHASE,2026-05-12 22:34:06,0,0,1,34.945,12,3,0.22,3223.708900462963,1,72733.0
TXN_50004698,ACC_1011415,,M_1262,DEV_10478,70.28,PURCHASE,2026-05-12 22:34:12,0,0,0,70.28,7,1,0.86,2814.25287037037,1,86400.0
TXN_50026739,ACC_1008494,,M_1346,DEV_10175,129.83,PURCHASE,2026-05-12 22:34:40,0,0,0,129.83,8,1,0.84,1718.5088425925926,1,86400.0
TXN_50029514,ACC_1009402,,M_1221,DEV_10369,133.88,BILL_PAYMENT,2026-05-12 22:35:04,0,0,0,133.88,13,2,0.01,2792.2208449074074,1,86400.0
TXN_50064429,ACC_1014940,ACC_1003881,,DEV_11439,51.11,TRANSFER,2026-05-12 22:35:10,0,0,2,75.38,17,3,0.0,3025.301759259259,0,27400.0
TXN_50068073,,ACC_1007589,,,4546.48,SALARY,2026-05-12 22:35:37,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50019809,ACC_1004598,,,,40.0,ATM_WITHDRAWAL,2026-05-12 22:35:58,0,0,0,40.0,0,1,0.0,1830.4761574074073,0,86400.0
TXN_50066147,,ACC_1002743,,,4756.06,SALARY,2026-05-12 22:36:07,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50048330,ACC_1012706,,M_1028,DEV_10384,4.41,PURCHASE,2026-05-12 22:37:13,0,0,0,4.41,9,2,0.3,2701.6183796296295,1,86400.0
TXN_50002576,ACC_1011131,,M_1269,DEV_11645,40.81,PURCHASE,2026-05-12 22:37:14,0,0,0,40.81,6,2,0.2,3633.8620023148146,1,86400.0
TXN_50023198,ACC_1004749,,M_1334,DEV_11697,77.82,PURCHASE,2026-05-12 22:37:55,0,0,0,77.82,8,2,0.78,3049.8253819444444,1,86400.0
TXN_50008459,ACC_1005147,,M_1006,DEV_11617,97.28,PURCHASE,2026-05-12 22:38:04,0,0,1,89.08500000000001,9,2,0.91,2284.312013888889,1,82733.0
TXN_50067741,ACC_1000396,ACC_1006761,,DEV_10069,72.18,TRANSFER,2026-05-12 22:38:09,0,0,0,72.18,9,2,0.0,1528.010011574074,1,86400.0
TXN_50088642,ACC_1008196,,,,100.0,ATM_WITHDRAWAL,2026-05-12 22:38:34,0,0,1,121.115,0,3,0.0,930.5702662037037,0,43181.0
TXN_50093807,ACC_1004486,,M_1141,DEV_11165,30.16,PURCHASE,2026-05-12 22:38:40,0,0,0,30.16,7,2,0.79,3411.692488425926,1,86400.0
TXN_50047847,ACC_1010349,ACC_1009157,,DEV_10935,7.23,TRANSFER,2026-05-12 22:39:16,0,0,0,7.23,12,2,0.0,3252.1857870370372,1,86400.0
TXN_50038725,ACC_1007652,,M_1395,DEV_11926,25.56,PURCHASE,2026-05-12 22:39:17,0,0,1,31.369999999999997,7,1,0.78,1634.4521296296296,1,32622.0
TXN_50041718,ACC_1002982,,M_1424,DEV_10371,15.66,PURCHASE,2026-05-12 22:39:23,0,0,0,15.66,5,1,0.63,1831.8173148148148,1,86400.0
TXN_50073643,ACC_1007883,,M_1061,DEV_11927,21.71,PURCHASE,2026-05-12 22:39:50,0,0,0,21.71,13,2,0.21,1341.9017013888888,1,86400.0
TXN_50005767,ACC_1001322,,M_1403,DEV_11461,13.48,PURCHASE,2026-05-12 22:40:57,0,0,0,13.48,9,3,0.86,1177.2632175925926,1,86400.0
TXN_F_60001068,ACC_1014035,ACC_1002736,,DEV_10176,553.82,TRANSFER,2026-05-12 22:40:59,1,0,0,553.82,19,2,0.0,1594.1183449074074,1,86400.0
TXN_50088947,ACC_1001423,ACC_1014564,,DEV_11496,100.91,TRANSFER,2026-05-12 22:41:24,0,0,0,100.91,4,1,0.0,2037.5550231481482,1,86400.0
TXN_50064810,ACC_1005184,,M_1038,DEV_10854,6.66,PURCHASE,2026-05-12 22:41:33,0,0,0,6.66,7,1,0.04,1142.1174537037036,1,86400.0
TXN_50060043,ACC_1011558,,M_1096,DEV_10942,7.63,PURCHASE,2026-05-12 22:41:52,0,0,0,7.63,9,1,0.16,1476.801273148148,1,86400.0
TXN_50001971,ACC_1011564,,M_1050,DEV_11829,142.97,PURCHASE,2026-05-12 22:41:56,0,0,0,142.97,10,1,0.61,335.5009837962963,1,86400.0
TXN_50057829,ACC_1011344,ACC_1003498,,DEV_11141,88.66,TRANSFER,2026-05-12 22:41:57,0,0,0,88.66,8,3,0.0,2758.8181712962964,1,86400.0
TXN_50044013,ACC_1002185,,M_1100,DEV_11054,73.41,PURCHASE,2026-05-12 22:42:30,0,0,0,73.41,8,2,0.12,3146.1244444444446,1,86400.0
TXN_50057648,ACC_1003798,,M_1035,DEV_11586,56.0,PURCHASE,2026-05-12 22:42:49,0,0,0,56.0,9,3,0.18,3118.8102430555555,1,86400.0
TXN_50013828,ACC_1010054,ACC_1008750,,DEV_10851,18.31,TRANSFER,2026-05-12 22:43:02,0,0,0,18.31,9,3,0.0,1931.32,1,86400.0
TXN_50058079,ACC_1007461,,M_1166,DEV_10969,189.09,BILL_PAYMENT,2026-05-12 22:43:06,0,0,0,189.09,16,3,0.12,2046.5440277777777,1,86400.0
TXN_50072799,ACC_1013497,,M_1056,DEV_11100,3.65,PURCHASE,2026-05-12 22:43:28,0,0,1,9057.67,12,2,0.7,2181.7130787037036,1,74549.0
TXN_50035395,ACC_1004594,,,,300.0,ATM_WITHDRAWAL,2026-05-12 22:45:39,0,0,0,300.0,0,2,0.0,2838.6417939814814,0,86400.0
TXN_50046479,ACC_1001741,,M_1460,DEV_11680,53.3,PURCHASE,2026-05-12 22:45:48,0,0,0,53.3,7,3,0.91,1430.9971527777777,1,86400.0
TXN_50085507,ACC_1012531,,M_1177,DEV_11224,136.7,PURCHASE,2026-05-12 22:46:27,0,0,0,136.7,9,1,0.22,3712.434548611111,1,86400.0
